Date,AAPL,MSFT,NVDA,AVGO,AMD,INTC,QCOM,TXN,MU,ORCL,CRM,NOW,SNOW,PANW,ANET,ADBE,SHOP,SAP,ASML,TSM,LRCX,KLAC,AMAT,ADI,NXPI,INTU,CDNS,CRWD,ZS,MDB
2020-04-27,68.48523712158203,165.70855712890625,7.3983941078186035,23.532541275024414,56.4900016784668,52.716339111328125,67.04816436767578,98.27925109863281,44.1973991394043,49.37115478515625,155.9891357421875,308.6000061035156,,32.813331604003906,13.619375228881836,348.5,62.858001708984375,106.00167083740234,276.9961242675781,48.385292053222656,24.777978897094727,155.31895446777344,48.37010192871094,97.52222442626953,88.20881652832031,262.52215576171875,81.30999755859375,73.5999984741211,70.47000122070312,160.375
2020-04-28,67.37511444091797,161.6717987060547,7.25594425201416,23.206445693969727,55.5099983215332,52.07810592651367,66.43929290771484,96.97203063964844,44.226688385009766,49.21388626098633,152.85214233398438,296.0,,32.258331298828125,13.626874923706055,333.45001220703125,63.3650016784668,106.00167083740234,277.4913635253906,47.707122802734375,24.538074493408203,155.51539611816406,47.79190444946289,97.14307403564453,89.30767822265625,257.1910705566406,78.47000122070312,70.12999725341797,66.72000122070312,154.75
2020-04-29,69.58806610107422,168.9265899658203,7.432762145996094,24.19614028930664,53.65999984741211,54.78173065185547,69.68666076660156,101.35205841064453,48.63861846923828,49.84293746948242,158.75997924804688,321.989990234375,,32.95000076293945,13.8774995803833,349.1700134277344,63.999000549316406,108.07888793945312,289.1938781738281,49.26239013671875,26.23798370361328,164.51315307617188,51.507572174072266,102.31571960449219,96.96341705322266,264.0673522949219,82.0,69.27999877929688,66.62999725341797,159.07000732421875
2020-04-30,71.0561294555664,170.62130737304688,7.2788567543029785,23.8104305267334,52.38999938964844,53.16842269897461,69.42194366455078,98.52540588378906,46.74498748779297,49.00111389160156,160.26416015625,351.5400085449219,,32.75166702270508,13.706250190734863,353.6400146484375,63.229000091552734,107.52556610107422,274.6441650390625,48.04169464111328,23.922399520874023,153.47640991210938,47.090476989746094,98.93952178955078,90.4247055053711,260.5712890625,81.12999725341797,67.66000366210938,67.08000183105469,162.1300048828125
2020-05-01,69.91215515136719,166.20367431640625,7.042272090911865,22.76551055908203,49.880001068115234,50.9434700012207,66.7481460571289,93.85449981689453,43.98265838623047,47.9095344543457,154.7422332763672,339.510009765625,,32.4466667175293,12.977499961853027,343.8399963378906,61.36399841308594,106.10144805908203,265.7220764160156,46.20610427856445,22.023826599121094,140.55029296875,44.445899963378906,93.5592041015625,86.72852325439453,252.18850708007812,75.83999633789062,69.20999908447266,66.8499984741211,155.9199981689453
2020-05-04,70.90133666992188,170.26902770996094,7.254202365875244,22.989927291870117,52.560001373291016,51.4044189453125,66.783447265625,94.53034210205078,43.397010803222656,47.872535705566406,159.7891387939453,354.6400146484375,,31.97333335876465,13.1875,349.1099853515625,65.88899993896484,106.30101776123047,269.6451721191406,47.155555725097656,21.97696876525879,142.1683807373047,45.09992599487305,93.34256744384766,87.69117736816406,258.6108093261719,77.63999938964844,73.43000030517578,69.08000183105469,159.9499969482422
2020-05-05,71.9654769897461,172.09703063964844,7.315216541290283,23.218721389770508,52.189998626708984,52.07810592651367,68.50420379638672,95.42001342773438,44.32429122924805,48.150047302246094,161.5506591796875,370.6400146484375,,33.03499984741211,13.77750015258789,356.1300048828125,68.61100006103516,105.73861694335938,274.5681457519531,46.75767135620117,22.753829956054688,145.56362915039062,46.303733825683594,95.6355209350586,90.08868408203125,265.0814514160156,79.66999816894531,71.58999633789062,71.2300033569336,167.82000732421875
2020-05-06,72.70796203613281,173.7917022705078,7.416076183319092,23.158235549926758,52.15999984741211,52.7556037902832,69.59844970703125,96.17284393310547,44.97827911376953,47.97429656982422,161.96624755859375,365.3900146484375,,33.538333892822266,13.000624656677246,362.5199890136719,73.35299682617188,102.63639068603516,277.9483642578125,47.137454986572266,22.91781997680664,153.2144775390625,47.86772537231445,95.01264190673828,91.16029357910156,266.42376708984375,80.98999786376953,72.44000244140625,72.54000091552734,170.61000061035156
2020-05-07,73.46013641357422,174.80088806152344,7.59239387512207,23.471179962158203,51.95000076293945,52.74668884277344,69.56311798095703,97.22506713867188,45.4760856628418,48.65884780883789,168.1313934326172,381.8299865722656,,35.52166748046875,13.151874542236328,366.7799987792969,72.2760009765625,104.51404571533203,285.2708435058594,47.31831359863281,23.20551300048828,153.24253845214844,48.57863998413086,96.0056381225586,93.23090362548828,271.1849365234375,81.37000274658203,75.48999786376953,74.87999725341797,175.42999267578125
2020-05-08,75.2086181640625,175.8291473388672,7.782410144805908,24.109350204467773,53.189998626708984,53.19240951538086,71.08975982666016,98.37996673583984,47.09638977050781,49.55616760253906,174.06895446777344,377.260009765625,,35.65999984741211,13.625624656677246,367.510009765625,70.89700317382812,105.90188598632812,289.8509216308594,47.8427619934082,24.870752334594727,160.40708923339844,51.00519561767578,99.14714813232422,95.21066284179688,270.7600402832031,82.45999908447266,76.69999694824219,74.0199966430664,176.49000549316406
2020-05-11,76.39203643798828,177.79043579101562,8.034433364868164,24.141794204711914,55.7400016784668,53.60247039794922,71.01917266845703,98.2773208618164,47.04758834838867,49.519161224365234,180.76846313476562,383.6499938964844,,36.37666702270508,14.036250114440918,371.4200134277344,75.03399658203125,104.56847381591797,289.8414001464844,47.38160705566406,24.57368278503418,157.86306762695312,51.19477081298828,97.87427520751953,93.14009094238281,277.98388671875,83.0,76.2300033569336,76.95999908447266,187.44000244140625
2020-05-12,75.5190200805664,173.76315307617188,7.7724480628967285,23.532541275024414,53.7599983215332,52.05136489868164,69.2013168334961,95.54833984375,44.597591400146484,48.353572845458984,175.69187927246094,365.6000061035156,,35.69499969482422,13.818750381469727,365.1000061035156,74.22799682617188,103.78837585449219,282.45220947265625,46.20610427856445,23.987998962402344,154.86068725585938,49.602352142333984,96.23130798339844,89.29859924316406,272.0347595214844,81.05000305175781,76.1500015258789,76.44999694824219,193.0
2020-05-13,74.607177734375,171.1354217529297,7.750033855438232,23.067947387695312,52.18000030517578,51.471923828125,68.8307113647461,93.30699157714844,42.4892463684082,47.780033111572266,167.87411499023438,361.2900085449219,,35.956668853759766,13.357500076293945,358.55999755859375,75.43800354003906,103.47998809814453,280.1669616699219,46.04334259033203,23.25798988342285,153.45767211914062,48.806129455566406,93.70365142822266,84.48540496826172,267.66961669921875,81.0,76.56999969482422,75.16000366210938,194.11000061035156
2020-05-14,75.06552124023438,171.8780517578125,7.999570846557617,23.370372772216797,54.5099983215332,52.66645812988281,70.48086547851562,94.40201568603516,44.63664627075195,48.945621490478516,165.26158142089844,367.8299865722656,,36.595001220703125,12.849374771118164,355.3900146484375,75.42900085449219,102.61824798583984,288.0893249511719,47.11033630371094,25.208110809326172,165.3175506591797,51.59288024902344,95.2292709350586,84.99398040771484,270.6730651855469,81.8499984741211,77.13999938964844,75.62000274658203,194.32000732421875
2020-05-15,74.62175750732422,174.38197326660156,8.458048820495605,22.8277530670166,54.20000076293945,51.953304290771484,66.86284637451172,92.5969467163086,43.348201751708984,48.95487976074219,169.54652404785156,370.4599914550781,,37.13833236694336,13.153124809265137,365.29998779296875,76.69999694824219,102.69081115722656,278.5578308105469,45.030601501464844,23.600032806396484,157.35708618164062,49.32746124267578,91.89820861816406,82.14234924316406,274.65203857421875,82.06999969482422,77.13999938964844,76.38999938964844,196.27999877929688
2020-05-18,76.37989807128906,176.04818725585938,8.716547012329102,23.97786521911621,54.59000015258789,53.41526412963867,70.54264068603516,97.88380432128906,44.82209014892578,49.167640686035156,170.70433044433594,374.8699951171875,,37.689998626708984,13.476249694824219,367.9700012207031,73.802001953125,106.5640640258789,290.3175048828125,46.90236282348633,24.12762451171875,161.9435272216797,51.52653121948242,97.80205535888672,92.69509887695312,280.4272766113281,83.37000274658203,76.0999984741211,73.80999755859375,194.1699981689453
2020-05-19,75.93854522705078,174.8294677734375,8.771586418151855,23.839357376098633,55.470001220703125,53.74509811401367,68.91011047363281,96.39527130126953,44.041229248046875,48.41832733154297,174.2074432373047,382.8800048828125,,37.858333587646484,13.734999656677246,372.20001220703125,75.3010025024414,106.33728790283203,291.6125183105469,45.943870544433594,24.52027130126953,162.14088439941406,52.57866668701172,95.98758697509766,89.9433822631836,276.93121337890625,85.44000244140625,78.55000305175781,75.23999786376953,200.22000122070312
2020-05-20,77.41542053222656,177.25448608398438,8.93545150756836,24.42931365966797,56.38999938964844,56.250057220458984,71.15153503417969,100.50155639648438,45.52488708496094,48.93636703491211,175.0882110595703,390.1600036621094,,39.08000183105469,14.043749809265137,383.6300048828125,77.80000305175781,109.12203979492188,310.07574462890625,46.87523651123047,25.411457061767578,167.2159881591797,54.12987518310547,103.42609405517578,94.08455657958984,280.5431823730469,88.08999633789062,80.97000122070312,77.05999755859375,206.6199951171875
2020-05-21,76.83824920654297,175.12545776367188,8.741453170776367,24.089191436767578,54.650001525878906,55.25162887573242,68.8307113647461,97.06253051757812,44.13883590698242,48.30732727050781,173.4355926513672,383.6400146484375,,38.25,13.942500114440918,382.1700134277344,80.23500061035156,106.91544342041016,303.7435607910156,45.889625549316406,24.43031120300293,162.05625915527344,52.35978317260742,100.21234893798828,89.80718231201172,280.0699157714844,86.11000061035156,80.5999984741211,75.62999725341797,208.9199981689453
2020-05-22,77.33295440673828,175.20179748535156,8.991483688354492,24.25136375427246,55.16999816894531,55.501251220703125,69.44841766357422,97.03688049316406,43.86552810668945,48.67734909057617,175.99867248535156,387.9599914550781,,39.654998779296875,13.760624885559082,385.260009765625,82.51699829101562,106.80502319335938,304.0958557128906,45.030601501464844,24.47154426574707,162.5919952392578,51.760257720947266,100.25748443603516,89.29859924316406,277.7617492675781,86.05000305175781,82.22000122070312,76.94000244140625,220.27999877929688
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,76.80914306640625,173.3496551513672,8.684172630310059,24.72209930419922,53.189998626708984,55.572566986083984,68.84834289550781,99.00447845458984,44.70496368408203,48.82536697387695,174.6824951171875,380.6700134277344,,38.5283317565918,13.896875381469727,376.6300048828125,76.78900146484375,111.77398681640625,304.57196044921875,45.95291519165039,24.960710525512695,166.01300048828125,52.47398376464844,101.73797607421875,92.64059448242188,272.53704833984375,85.01000213623047,79.3499984741211,76.5199966430664,216.4600067138672
2020-05-27,77.143798828125,173.57876586914062,8.492415428161621,25.210376739501953,52.7400016784668,56.660125732421875,69.96907043457031,100.79243469238281,48.267704010009766,49.21388626098633,174.7616729736328,371.1600036621094,,38.63166809082031,14.20687484741211,375.1700134277344,75.0,113.1634521484375,303.3055725097656,46.78481674194336,25.874387741088867,166.0976104736328,53.67308044433594,103.525390625,94.802001953125,271.5809631347656,85.19999694824219,77.98999786376953,74.52999877929688,211.88999938964844
2020-05-28,77.17774963378906,173.1873321533203,8.45431137084961,24.820287704467773,51.7400016784668,55.002037048339844,68.92778778076172,99.12425231933594,45.35895538330078,49.60242462158203,179.21482849121094,377.9800109863281,,38.231666564941406,13.932499885559082,379.8299865722656,74.44300079345703,113.76155853271484,304.6766662597656,45.46463394165039,25.00381851196289,164.10511779785156,52.02671813964844,100.7116928100586,90.1431884765625,274.14984130859375,88.05999755859375,79.5,75.80000305175781,215.60000610351562
2020-05-29,77.10259246826172,174.95359802246094,8.841317176818848,25.532968521118164,53.79999923706055,56.09851837158203,71.37214660644531,101.57947540283203,46.764522552490234,49.74118423461914,172.97048950195312,387.92999267578125,,39.211666107177734,14.5912504196167,386.6000061035156,75.77999877929688,117.87476348876953,313.7607421875,45.509849548339844,25.64573097229004,165.3739013671875,53.463706970214844,102.51790618896484,87.2734146118164,280.37896728515625,91.29000091552734,87.80999755859375,98.08999633789062,232.11000061035156
2020-06-01,78.05077362060547,174.55262756347656,8.772334098815918,25.42076301574707,53.630001068115234,55.14467239379883,70.35733795166016,100.82666778564453,45.232059478759766,49.08436965942383,174.52415466308594,383.3699951171875,,39.71833419799805,14.664999961853027,389.67999267578125,75.80000305175781,118.25202178955078,311.1136779785156,46.1428108215332,25.39271354675293,165.3739013671875,52.997398376464844,102.36360931396484,90.07959747314453,280.021728515625,91.68000030517578,94.83999633789062,109.9800033569336,238.3800048828125
2020-06-02,78.41211700439453,176.53848266601562,8.791258811950684,26.128183364868164,53.540000915527344,55.376441955566406,74.68132019042969,104.94149780273438,45.700584411621094,49.28789138793945,172.41632080078125,392.8999938964844,,39.97666549682617,14.403124809265137,390.44000244140625,77.94999694824219,120.04639434814453,318.73126220703125,47.02894592285156,25.438634872436523,166.62387084960938,53.092567443847656,106.01232147216797,92.13202667236328,277.3465576171875,92.37999725341797,92.25,106.16999816894531,234.9199981689453
