Date,NEE,DUK,SO,D,AEP,EXC,SRE,XEL
2021-05-10,66.16754913330078,86.16517639160156,55.462005615234375,64.36319732666016,74.20652770996094,26.860383987426758,59.77924346923828,62.88298797607422
2021-05-11,65.52178192138672,86.07381439208984,55.03544616699219,63.69088363647461,73.23192596435547,26.812114715576172,59.57283401489258,61.53160095214844
2021-05-12,63.28377914428711,84.07209777832031,53.831024169921875,62.483985900878906,72.02000427246094,26.009679794311523,58.14091873168945,60.78660583496094
2021-05-13,64.24797058105469,86.37401580810547,54.97690963745117,63.488399505615234,73.32514190673828,27.034194946289062,59.22452926635742,61.60958480834961
2021-05-14,64.68142700195312,86.42432403564453,55.01069259643555,63.23729705810547,73.5285415649414,27.44813346862793,59.38792419433594,62.129337310791016
2021-05-17,63.602237701416016,85.91278076171875,54.44461441040039,62.913272857666016,72.4183349609375,27.44813346862793,59.142845153808594,61.33236312866211
2021-05-18,63.94722366333008,85.94635009765625,54.208045959472656,62.50019454956055,72.67256164550781,27.789031982421875,59.061134338378906,61.34102249145508
2021-05-19,64.27452087402344,84.83102416992188,54.05595779418945,62.354373931884766,72.81665802001953,27.722070693969727,58.459129333496094,61.133121490478516
2021-05-20,65.7164077758789,85.76183319091797,54.123558044433594,62.56498718261719,73.10479736328125,27.84381675720215,58.368831634521484,62.008060455322266
2021-05-21,65.84910583496094,86.25659942626953,54.39391326904297,63.36688232421875,73.43531799316406,27.904693603515625,58.897743225097656,62.40655517578125
2021-05-24,65.48639678955078,85.79537963867188,54.42771530151367,62.443485260009766,73.36750793457031,28.020357131958008,59.2374382019043,62.086029052734375
2021-05-25,64.90258026123047,84.95677947998047,54.14045333862305,61.56867980957031,72.82512664794922,27.33856201171875,58.24412536621094,61.71351623535156
2021-05-26,64.99104309082031,84.78907775878906,53.83629608154297,61.520076751708984,72.67256164550781,27.496835708618164,58.92353057861328,61.505611419677734
2021-05-27,64.5752944946289,83.86664581298828,53.78559494018555,61.14744567871094,72.50308990478516,27.149852752685547,58.17963409423828,60.87323760986328
2021-05-28,64.7698745727539,84.04276275634766,54.00527572631836,61.67396545410156,72.88444519042969,27.466400146484375,58.26132583618164,61.40165328979492
2021-05-31,,,,,,,,
2021-06-01,64.13406372070312,83.92535400390625,53.591278076171875,61.196075439453125,72.1217041015625,27.47856903076172,58.45051956176758,60.63934326171875
2021-06-02,64.65874481201172,84.4284896850586,53.98837661743164,61.876461029052734,72.58780670166016,27.515098571777344,58.41181945800781,60.847259521484375
2021-06-03,64.35639190673828,85.2586898803711,54.46150588989258,62.652366638183594,72.85054016113281,27.862079620361328,58.91493606567383,61.055145263671875
2021-06-04,64.32970428466797,85.09937286376953,54.36857604980469,62.4971923828125,72.90988159179688,27.758594512939453,58.66122055053711,60.70866012573242
2021-06-07,64.44529724121094,85.41802215576172,54.638938903808594,62.40735626220703,72.60477447509766,27.9168701171875,58.52364730834961,60.743316650390625
2021-06-08,64.15186309814453,84.35302734375,53.59972381591797,61.91730880737305,70.31654357910156,27.84990882873535,58.23982238769531,59.59981918334961
2021-06-09,64.42752838134766,85.02387237548828,53.760257720947266,62.48086166381836,71.57083129882812,28.221237182617188,59.95984649658203,60.07626724243164
2021-06-10,65.37016296386719,85.29222869873047,53.97148132324219,63.256771087646484,71.80813598632812,28.434297561645508,60.06734085083008,60.31881332397461
2021-06-11,65.35237121582031,85.47671508789062,53.946128845214844,63.15058898925781,71.83354949951172,28.556041717529297,61.16386032104492,60.24085235595703
2021-06-14,65.19230651855469,85.97987365722656,53.89543914794922,63.92650604248047,72.14712524414062,28.67779541015625,61.598175048828125,60.239105224609375
2021-06-15,65.29901123046875,86.55850982666016,54.343223571777344,63.80398941040039,72.24034881591797,28.67779541015625,61.94646453857422,60.335044860839844
2021-06-16,65.18341827392578,85.37609100341797,53.21107864379883,62.48086166381836,71.52845764160156,28.12383460998535,60.69944381713867,59.08804702758789
2021-06-17,66.3216781616211,85.88763427734375,53.523677825927734,62.709564208984375,71.51997375488281,28.002090454101562,60.45003128051758,59.6025390625
2021-06-18,65.16561126708984,83.53121185302734,51.91839599609375,61.10872268676758,69.79109954833984,27.119417190551758,59.24174118041992,58.07650375366211
2021-06-21,66.0993423461914,84.95677947998047,52.80553436279297,61.990806579589844,70.50299072265625,27.216814041137695,59.53844451904297,58.54739761352539
2021-06-22,65.9037094116211,84.19369506835938,52.4506721496582,61.786624908447266,70.56230926513672,26.98549461364746,58.88912582397461,58.207305908203125
2021-06-23,65.22785186767578,83.2125473022461,51.935306549072266,60.888214111328125,70.04535675048828,26.87592315673828,58.29142761230469,57.75386047363281
2021-06-24,64.80990600585938,83.07837677001953,51.521297454833984,60.937217712402344,70.21482849121094,26.930706024169922,58.28712844848633,57.78002166748047
2021-06-25,65.6813735961914,83.62345123291016,51.985992431640625,61.34558868408203,71.84203338623047,27.168115615844727,59.11274337768555,58.512508392333984
2021-06-28,66.82855224609375,83.86664581298828,51.95219039916992,61.45176315307617,71.95219421386719,27.3142147064209,59.03103256225586,58.47762680053711
2021-06-29,65.87702941894531,82.28174591064453,51.08195114135742,60.03879928588867,71.13013458251953,27.12550163269043,57.500221252441406,57.30040740966797
2021-06-30,65.16561126708984,82.78487396240234,51.124202728271484,60.08779525756836,71.68949890136719,26.973318099975586,56.96700668334961,57.44865036010742
2021-07-01,65.97486114501953,83.48090362548828,51.943748474121094,60.52884292602539,72.25731658935547,27.381179809570312,57.659324645996094,58.451473236083984
2021-07-02,66.05487060546875,83.44737243652344,51.985992431640625,60.610511779785156,72.2064437866211,27.47248649597168,57.960330963134766,58.26834487915039
2021-07-05,,,,,,,,
2021-07-06,66.81075286865234,83.7156982421875,52.07892608642578,61.574275970458984,72.24034881591797,27.320301055908203,57.82159423828125,58.486351013183594
2021-07-07,66.98860168457031,84.16854858398438,52.12116241455078,61.7784538269043,72.56239318847656,27.47248649597168,57.85627365112305,59.027008056640625
2021-07-08,66.81075286865234,84.327880859375,52.00288009643555,62.031654357910156,72.29966735839844,27.350736618041992,57.19728469848633,58.8613166809082
2021-07-09,66.6862564086914,84.4117202758789,51.935306549072266,61.704952239990234,72.36746978759766,27.33856201171875,57.60047912597656,59.00956726074219
2021-07-12,66.77519226074219,85.14128875732422,52.214111328125,61.704952239990234,72.3844223022461,27.563796997070312,57.85193634033203,59.15781021118164
2021-07-13,66.57066345214844,85.14128875732422,51.82545852661133,60.84737777709961,72.24034881591797,27.265514373779297,57.2796516418457,58.931087493896484
2021-07-14,67.3176498413086,86.12242126464844,52.290138244628906,61.45176315307617,73.03701782226562,27.47856903076172,57.30133056640625,59.37580871582031
2021-07-15,68.3136215209961,87.16226959228516,52.94915771484375,62.18682861328125,73.88447570800781,27.837732315063477,57.470420837402344,59.925193786621094
2021-07-16,69.29183197021484,87.84992218017578,53.3209114074707,63.01991653442383,74.14720916748047,27.996002197265625,58.181434631347656,60.28271484375
2021-07-19,68.46479034423828,87.12034606933594,53.05055236816406,61.95814514160156,72.68952941894531,27.588146209716797,56.28251647949219,59.53276062011719
2021-07-20,68.6248550415039,86.99456024169922,53.18574142456055,61.8029670715332,72.66409301757812,28.03861427307129,57.192955017089844,59.43685531616211
2021-07-21,67.47770690917969,86.50818634033203,53.07589340209961,61.02705001831055,71.79964447021484,27.904693603515625,56.490604400634766,58.47762680053711
2021-07-22,67.6911392211914,86.30692291259766,53.21107864379883,60.75752258300781,71.93526458740234,28.0081844329834,55.97902297973633,58.63460159301758
2021-07-23,68.65155792236328,87.60673522949219,53.95458221435547,61.517112731933594,72.86750793457031,28.318635940551758,56.67269515991211,59.53276062011719
2021-07-26,68.39366912841797,87.69896697998047,53.84474182128906,61.329254150390625,74.30821990966797,28.251672744750977,56.66402816772461,59.567657470703125
2021-07-27,69.23846435546875,89.191650390625,54.52910614013672,62.75038528442383,75.75743103027344,28.75693130493164,57.50077819824219,60.570472717285156
2021-07-28,69.22956085205078,88.59626007080078,54.06441879272461,61.86013412475586,75.41844940185547,28.598661422729492,57.56580352783203,59.907737731933594
2021-07-29,69.5052490234375,88.62142181396484,54.46150588989258,61.672271728515625,75.54557800292969,28.80562400817871,57.414058685302734,59.98622131347656
2021-07-30,69.2740478515625,88.1434326171875,53.96303176879883,61.14957809448242,74.68112182617188,28.48908042907715,56.64235305786133,59.51533508300781
2021-08-02,70.0832748413086,89.0490951538086,54.14045333862305,61.54160690307617,74.86758422851562,28.629091262817383,56.90247344970703,59.78567123413086
2021-08-03,70.62571716308594,89.40129852294922,54.18268966674805,61.66412353515625,75.5031967163086,28.84214973449707,57.21895217895508,59.907737731933594
2021-08-04,71.0259017944336,89.50193786621094,54.09820556640625,61.639610290527344,75.28285217285156,28.47081756591797,56.73340606689453,60.12575149536133
2021-08-05,71.57726287841797,90.50821685791016,54.731876373291016,62.13782501220703,75.98628997802734,29.018686294555664,57.63516616821289,60.37862014770508
2021-08-06,71.6839599609375,89.6948013305664,54.664283752441406,62.07249069213867,75.71507263183594,28.976078033447266,57.37071228027344,60.239105224609375
2021-08-09,71.63949584960938,89.01554870605469,54.791019439697266,62.07249069213867,75.85179901123047,28.872591018676758,56.90680694580078,60.27399444580078
2021-08-10,71.61280822753906,89.64448547363281,55.095176696777344,62.431861877441406,75.84326171875,28.95781898498535,57.11925506591797,59.91646957397461
2021-08-11,73.24908447265625,89.84574890136719,55.45003890991211,62.832061767578125,76.2021713256836,29.341325759887695,57.227638244628906,60.230377197265625
2021-08-12,73.80931854248047,89.45219421386719,55.52607345581055,63.18326187133789,76.01416778564453,29.472015380859375,57.40971755981445,59.98622131347656
2021-08-13,74.20948028564453,89.71456146240234,55.92719268798828,63.469112396240234,76.64657592773438,29.668376922607422,57.99502182006836,60.204219818115234
2021-08-16,74.65410614013672,91.24646759033203,56.65263748168945,64.08168029785156,77.16785430908203,29.809511184692383,57.90829086303711,60.840797424316406
2021-08-17,74.66300964355469,91.16183471679688,56.71237564086914,64.21236419677734,77.37294006347656,29.674514770507812,58.047035217285156,60.99776840209961
2021-08-18,75.07209014892578,90.6032485961914,56.336856842041016,63.68964767456055,76.69781494140625,29.58860969543457,57.483436584472656,60.457130432128906
2021-08-19,75.18767547607422,90.45936584472656,56.65263748168945,64.57173156738281,77.25330352783203,29.938371658325195,57.21463394165039,61.146034240722656
2021-08-20,76.72611999511719,90.7386474609375,57.45488739013672,65.38030242919922,77.83440399169922,30.28813362121582,57.81725311279297,61.57329559326172
2021-08-23,75.05426025390625,89.57069396972656,56.900150299072266,64.50638580322266,77.0140151977539,30.104047775268555,57.17995071411133,60.16062927246094
2021-08-24,74.82306671142578,88.99514770507812,56.09789276123047,64.14701843261719,76.25344848632812,30.011999130249023,56.78107833862305,59.550209045410156
2021-08-25,75.16989135742188,89.1898193359375,56.217376708984375,64.16334533691406,76.33891296386719,29.999732971191406,57.049888610839844,59.567657470703125
2021-08-26,74.87061309814453,88.7412338256836,56.44781494140625,64.07351684570312,76.27055358886719,29.932231903076172,57.13658142089844,59.558937072753906
2021-08-27,74.5132827758789,88.58889770507812,56.31978988647461,63.86115646362305,76.3047103881836,30.122451782226562,57.16694259643555,59.907737731933594
2021-08-30,74.99568176269531,88.69046783447266,56.114967346191406,63.95100402832031,76.58674621582031,30.220638275146484,57.145263671875,60.19550323486328
2021-08-31,75.03142547607422,88.58045959472656,56.09789276123047,63.57529067993164,76.54399871826172,30.079500198364258,57.38371276855469,59.951351165771484
2021-09-01,76.2374267578125,89.81613159179688,56.73799133300781,64.50638580322266,77.33876037597656,30.435405731201172,57.921302795410156,60.823368072509766
2021-09-02,77.25582885742188,90.26469421386719,57.05375671386719,64.95096588134766,77.70622253417969,30.742204666137695,58.376529693603516,61.320411682128906
2021-09-03,76.55009460449219,89.44373321533203,56.55875778198242,64.53108978271484,77.26185607910156,30.57039451599121,57.838932037353516,60.86697006225586
2021-09-06,,,,,,,,
2021-09-07,75.96048736572266,87.34473419189453,56.49048614501953,62.999732971191406,75.97998046875,30.38017463684082,57.31868362426758,59.21012496948242
2021-09-08,77.22010040283203,89.14750671386719,57.44635772705078,64.08650207519531,77.49256896972656,30.901750564575195,58.09471893310547,60.43968200683594
2021-09-09,76.68408966064453,88.54657745361328,57.33539581298828,64.5969467163086,77.25330352783203,30.821983337402344,58.01233673095703,60.40480041503906
2021-09-10,75.87116241455078,87.34473419189453,56.50754165649414,63.641910552978516,75.91163635253906,30.625629425048828,57.44007873535156,59.08804702758789
2021-09-13,75.5584945678711,86.94693756103516,56.60997009277344,63.01618576049805,75.47579193115234,31.02446937561035,58.09471893310547,58.49507522583008
2021-09-14,75.61209106445312,85.99901580810547,56.302730560302734,62.69511413574219,75.05704498291016,30.914016723632812,58.02102279663086,58.0455322265625
2021-09-15,75.58527374267578,86.35449981689453,56.336856842041016,62.20111846923828,74.6297607421875,31.202428817749023,59.29130172729492,57.46604537963867
2021-09-16,75.04035186767578,85.82975769042969,55.79917526245117,61.690670013427734,73.4760971069336,30.791301727294922,58.580284118652344,57.0709342956543
2021-09-17,72.93207550048828,84.35707092285156,54.740882873535156,61.0237922668457,71.86949920654297,30.59494400024414,57.82592010498047,56.19291687011719
2021-09-20,72.97673797607422,84.3316879272461,54.5872688293457,61.41897201538086,71.18585205078125,30.502901077270508,56.807098388671875,55.70123291015625
