Date,PLD,AMT,CCI,SPG,O,PSA,WELL,EQIX
2021-07-15,112.452392578125,247.6958465576172,164.76023864746094,99.15526580810547,53.571659088134766,259.5814208984375,78.87638854980469,763.8225708007812
2021-07-16,112.76248931884766,248.7349395751953,165.52630615234375,97.55673217773438,53.78817367553711,259.9622802734375,79.8378677368164,761.4688720703125
2021-07-19,112.31950378417969,247.3523406982422,164.6461639404297,91.82870483398438,53.1231575012207,255.47415161132812,75.16405487060547,764.0606689453125
2021-07-20,113.39149475097656,249.2104949951172,165.6648712158203,98.44220733642578,54.32170486450195,258.5131530761719,78.36002349853516,762.5496826171875
2021-07-21,112.42582702636719,246.79763793945312,163.88824462890625,100.24444580078125,54.267581939697266,255.28375244140625,78.33333587646484,750.7448120117188
2021-07-22,112.66502380371094,247.97763061523438,156.49659729003906,98.02688598632812,54.058807373046875,256.07867431640625,77.76358032226562,751.7156982421875
2021-07-23,113.30290985107422,251.20057678222656,157.65382385253906,97.282470703125,54.49956130981445,259.84637451171875,78.12857055664062,763.309814453125
2021-07-26,113.38264465332031,250.62823486328125,156.667724609375,99.53921508789062,54.638763427734375,259.7304382324219,77.98613739013672,759.6739501953125
2021-07-27,114.45462799072266,252.6272430419922,158.55841064453125,98.63025665283203,54.93259048461914,259.92913818359375,78.58261108398438,770.956787109375
2021-07-28,113.07255554199219,250.95404052734375,157.23001098632812,98.12091827392578,54.383575439453125,259.1838684082031,77.79920196533203,765.901611328125
2021-07-29,113.30290985107422,249.2104949951172,157.14039611816406,98.66943359375,54.29852294921875,258.1984558105469,78.10187530517578,720.175048828125
2021-07-30,113.435791015625,249.0343475341797,157.36041259765625,99.13958740234375,54.535926818847656,258.7532958984375,77.32734680175781,751.340087890625
2021-08-02,113.80789947509766,249.75645446777344,157.37672424316406,98.98287200927734,54.256629943847656,257.5361328125,76.80211639404297,750.0397338867188
2021-08-03,114.87989807128906,250.39930725097656,158.7295684814453,101.50601959228516,54.62904739379883,256.3519287109375,77.5499267578125,751.24853515625
2021-08-04,114.19768524169922,250.85716247558594,159.03106689453125,100.8478012084961,54.427303314208984,253.8097686767578,75.76050567626953,758.6025390625
2021-08-05,115.57091522216797,248.9991455078125,158.4769287109375,105.02433013916016,54.92387008666992,255.797119140625,77.07807159423828,760.6906127929688
2021-08-06,114.91532135009766,248.435546875,158.75401306152344,105.9411392211914,54.79196548461914,252.33587646484375,75.83173370361328,751.1021118164062
2021-08-09,115.18108367919922,246.6215057373047,158.28134155273438,104.10755920410156,54.79196548461914,256.5174560546875,76.17002868652344,746.3763427734375
2021-08-10,114.59638214111328,242.4298553466797,155.6326904296875,103.51984405517578,54.38077163696289,257.5278015136719,75.70712280273438,730.7893676757812
2021-08-11,114.19768524169922,244.12059020996094,156.431396484375,104.61685180664062,55.01697540283203,258.3558349609375,75.27668762207031,738.9492797851562
2021-08-12,115.23426818847656,246.61270141601562,157.53973388671875,104.88328552246094,55.03250503540039,260.84002685546875,75.08838653564453,743.3816528320312
2021-08-13,116.9263916015625,249.14004516601562,158.73773193359375,104.74224853515625,55.82386779785156,260.56683349609375,76.31685638427734,745.5521850585938
2021-08-16,118.44135284423828,249.38656616210938,158.88442993164062,102.62654876708984,56.266109466552734,263.4152526855469,76.45135498046875,753.6570434570312
2021-08-17,118.7868881225586,252.31900024414062,160.41653442382812,100.385498046875,56.10318374633789,264.5746154785156,76.74723815917969,760.770263671875
2021-08-18,117.38707733154297,249.5450897216797,158.15090942382812,100.29928588867188,55.63768768310547,265.16253662109375,75.59052276611328,748.3267822265625
2021-08-19,117.96295166015625,254.61740112304688,161.28854370117188,100.65975952148438,55.50576400756836,267.0256652832031,75.39324951171875,766.4222412109375
2021-08-20,118.9374771118164,256.0967712402344,161.40264892578125,100.90265655517578,55.79283905029297,268.52447509765625,75.51880645751953,767.9569702148438
2021-08-23,118.17557525634766,254.0625762939453,159.69935607910156,101.443359375,55.1954345703125,265.9988708496094,75.48291015625,767.9017944335938
2021-08-24,115.83670043945312,250.61940002441406,156.904052734375,103.8724594116211,54.96265411376953,263.18341064453125,75.7519302368164,753.8133544921875
2021-08-25,115.64177703857422,249.12240600585938,155.08670043945312,103.85677337646484,55.03250503540039,261.98272705078125,76.11956787109375,742.1326293945312
2021-08-26,115.72152709960938,249.3689727783203,154.6221466064453,102.68140411376953,55.0713005065918,261.8916015625,75.92229461669922,758.1787109375
2021-08-27,116.33283996582031,251.4119415283203,155.6326904296875,104.75791931152344,55.513545989990234,263.0675354003906,76.79208374023438,758.0132446289062
2021-08-30,118.4767837524414,256.8540954589844,156.72476196289062,104.53852844238281,55.90922164916992,265.4358215332031,76.89969635009766,772.000732421875
2021-08-31,119.30069732666016,257.2856140136719,158.66436767578125,105.35344696044922,56.217472076416016,267.9696044921875,78.48682403564453,775.1436767578125
2021-09-01,122.07368469238281,262.3842468261719,161.3211212158203,106.41912841796875,56.36539077758789,273.0043029785156,79.06966400146484,798.4776000976562
2021-09-02,122.6761703491211,264.9644775390625,161.28038024902344,106.8971176147461,56.57555389404297,274.1222229003906,78.68408966064453,803.61474609375
2021-09-03,123.1368408203125,265.95074462890625,161.76937866210938,106.37210845947266,56.27975082397461,273.89031982421875,77.78739929199219,811.3345336914062
2021-09-06,,,,,,,,
2021-09-07,121.94967651367188,263.493896484375,159.35707092285156,105.45532989501953,55.43128204345703,270.5283508300781,76.29889678955078,810.3511962890625
2021-09-08,122.7381362915039,267.3684997558594,160.17202758789062,104.7104263305664,55.81268310546875,273.69989013671875,77.11488342285156,810.856689453125
2021-09-09,119.35389709472656,261.38043212890625,156.84703063964844,103.52178955078125,54.232513427734375,268.4333801269531,77.2135238647461,785.3539428710938
2021-09-10,118.3882064819336,258.7914733886719,153.5056610107422,101.3505630493164,52.87027359008789,267.6550598144531,77.7246322631836,775.6492309570312
2021-09-13,117.63513946533203,259.43426513671875,154.70367431640625,103.90214538574219,53.34511184692383,265.97406005859375,79.10553741455078,771.5501708984375
2021-09-14,117.43141174316406,261.01055908203125,155.3192138671875,102.66597747802734,53.09600067138672,264.4908752441406,78.49578857421875,767.2767944335938
2021-09-15,118.08698272705078,261.767822265625,154.82676696777344,103.92591857910156,53.290611267089844,266.2323303222656,77.90399169921875,775.134521484375
2021-09-16,118.0157470703125,261.6622009277344,155.29458618164062,105.13042449951172,53.23613739013672,264.4658203125,78.73787689208984,784.1500244140625
2021-09-17,115.81710815429688,258.677001953125,154.7364959716797,104.02102661132812,52.6834602355957,259.17474365234375,76.96246337890625,801.91455078125
2021-09-20,114.88245391845703,256.42254638671875,153.63670349121094,102.63428497314453,52.628963470458984,260.09124755859375,76.89071655273438,781.3744506835938
2021-09-21,114.69552612304688,257.02142333984375,154.11279296875,103.3157730102539,52.348724365234375,259.9162292480469,77.06109619140625,779.509033203125
2021-09-22,115.72808074951172,258.5008239746094,153.85015869140625,105.89905548095703,52.745731353759766,257.6331787109375,76.61274719238281,790.4635620117188
2021-09-23,114.68661499023438,253.61346435546875,151.3059539794922,107.07183074951172,52.76128387451172,254.49183654785156,76.88174438476562,779.3344116210938
2021-09-24,113.84989166259766,248.4883575439453,149.426513671875,106.06547546386719,51.73378372192383,253.20864868164062,74.69384765625,767.083984375
2021-09-27,112.32772827148438,242.49891662597656,145.470703125,106.30318450927734,51.126609802246094,247.25921630859375,74.2365493774414,742.1326293945312
2021-09-28,111.78473663330078,237.76571655273438,143.67337036132812,105.95452117919922,50.597286224365234,249.57562255859375,74.51448822021484,734.23828125
2021-09-29,112.55026245117188,238.8804473876953,144.2560577392578,106.06547546386719,51.41462326049805,251.9087677001953,75.13322448730469,736.6644287109375
2021-09-30,111.65121459960938,234.81077575683594,142.2453155517578,102.99087524414062,50.66935348510742,247.55918884277344,73.88683319091797,726.1417236328125
2021-10-01,112.54137420654297,235.87240600585938,141.9990997314453,105.50284576416016,51.442752838134766,247.64248657226562,75.18702697753906,725.3972778320312
2021-10-04,112.89743041992188,234.65155029296875,142.52435302734375,104.797607421875,51.950531005859375,248.35073852539062,75.07943725585938,721.9877319335938
2021-10-05,112.54137420654297,234.0498809814453,141.5312957763672,104.1161117553711,51.7552375793457,246.02593994140625,73.29502868652344,698.5161743164062
2021-10-06,113.75196838378906,237.06674194335938,143.08242797851562,105.0828857421875,52.92704772949219,251.15882873535156,74.60417175292969,700.5838623046875
2021-10-07,115.16730499267578,235.43006896972656,141.85955810546875,106.1922607421875,52.981719970703125,251.25047302246094,74.36207580566406,704.4161987304688
2021-10-08,114.4106674194336,231.86468505859375,139.37283325195312,104.66287994384766,52.497398376464844,249.74229431152344,74.14686584472656,690.1439208984375
2021-10-11,114.77562713623047,231.4400177001953,138.5028533935547,105.09078216552734,52.93486785888672,251.72544860839844,74.28136444091797,689.2708740234375
2021-10-12,117.75764465332031,234.0498809814453,140.0130157470703,106.79450988769531,53.59107971191406,259.39959716796875,74.68487548828125,697.9280395507812
2021-10-13,119.19075775146484,233.72256469726562,139.29071044921875,108.68042755126953,53.716087341308594,264.4075012207031,74.68487548828125,701.622314453125
2021-10-14,120.81974029541016,236.9871063232422,140.57106018066406,110.4079360961914,54.38791275024414,271.5401306152344,75.27668762207031,707.3203735351562
2021-10-15,121.9323959350586,238.27883911132812,138.57676696777344,111.1131820678711,54.41916275024414,266.1573486328125,75.4201431274414,718.1095581054688
2021-10-18,124.43372344970703,237.10215759277344,137.72320556640625,114.52852630615234,54.958194732666016,268.4904479980469,74.74762725830078,705.5925903320312
2021-10-19,123.83733367919922,241.43724060058594,141.8842010498047,113.1893310546875,54.71603012084961,267.4738464355469,75.3843002319336,716.5288696289062
2021-10-20,127.66494750976562,244.21522521972656,143.6240997314453,114.8692626953125,55.74721908569336,268.6737365722656,75.84159088134766,729.551513671875
2021-10-21,129.0180206298828,246.869384765625,146.03700256347656,114.07684326171875,55.59879684448242,268.7320556640625,74.55935668945312,744.5496826171875
2021-10-22,128.1812744140625,251.6556396484375,147.00540161132812,115.01187896728516,56.05188751220703,271.9151611328125,72.66734313964844,754.5302124023438
2021-10-25,129.16041564941406,251.7706298828125,145.79080200195312,116.35107421875,57.70806884765625,273.7315368652344,72.6135482788086,756.1476440429688
2021-10-26,130.1663055419922,253.85858154296875,147.79330444335938,115.986572265625,57.88772964477539,272.3733825683594,72.12036895751953,764.4829711914062
2021-10-27,128.05662536621094,252.51380920410156,146.29136657714844,114.05307006835938,57.278385162353516,268.6737365722656,73.79716491699219,758.0223999023438
2021-10-28,130.5579071044922,253.0358428955078,149.28697204589844,116.58087921142578,57.14558410644531,276.322998046875,74.1827392578125,778.6819458007812
2021-10-29,129.03579711914062,249.4615478515625,147.97384643554688,116.1529769897461,55.801910400390625,276.7895812988281,72.09347534179688,769.2803955078125
2021-11-01,128.8310546875,249.5766143798828,148.9669189453125,118.35590362548828,55.54010772705078,276.3396911621094,73.93164825439453,763.2056884765625
2021-11-02,130.87841796875,250.06314086914062,150.02561950683594,125.98692321777344,56.42582321166992,281.3974304199219,73.42951965332031,769.1332397460938
2021-11-03,131.43028259277344,248.2495574951172,150.1240997314453,131.73196411132812,56.65311813354492,277.25628662109375,74.26343536376953,770.0247802734375
2021-11-04,131.62615966796875,246.7897186279297,148.58938598632812,131.31199645996094,55.869319915771484,277.0979919433594,72.15621948242188,738.5117797851562
2021-11-05,130.57574462890625,245.798828125,147.83433532714844,135.107666015625,56.253379821777344,269.04046630859375,75.85953521728516,718.5966186523438
2021-11-08,131.8041534423828,246.62164306640625,147.70298767089844,132.6432342529297,56.01824188232422,269.523681640625,76.00299835205078,723.1734008789062
2021-11-09,132.14239501953125,247.64793395996094,148.4252471923828,132.72247314453125,55.61848449707031,270.8068542480469,76.5678939819336,733.181396484375
2021-11-10,132.42726135253906,244.0736541748047,148.00669860839844,129.9331817626953,55.75959396362305,272.59832763671875,78.02053833007812,718.1278686523438
2021-11-11,132.55186462402344,241.06565856933594,148.26930236816406,131.09805297851562,56.762840270996094,274.156494140625,76.42444610595703,711.933837890625
2021-11-12,132.46286010742188,240.72946166992188,148.3677978515625,130.5908660888672,57.01366424560547,274.28985595703125,76.71138763427734,712.595458984375
2021-11-15,133.70018005371094,230.4668426513672,150.00921630859375,131.77159118652344,57.54387283325195,276.4147033691406,76.07015228271484,733.2274780273438
2021-11-16,133.0503387451172,229.1751708984375,147.89999389648438,130.64634704589844,57.762290954589844,273.45660400390625,75.86244201660156,733.3471069335938
2021-11-17,133.86041259765625,227.8392791748047,151.5849609375,132.72247314453125,58.21526336669922,277.9228210449219,77.86739349365234,736.0220336914062
2021-11-18,134.0384521484375,229.10438537597656,150.4606170654297,134.22018432617188,57.4630126953125,279.84765625,77.80418395996094,731.2628784179688
2021-11-19,133.71798706054688,230.89151000976562,150.7970733642578,132.12815856933594,57.35784912109375,276.4230041503906,76.0340347290039,727.2875366210938
