Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2021-01-27,226.70114135742188,240.24990844726562,196.88987731933594,228.7686309814453,126.83174133300781,276.22125244140625,140.2708740234375,47.64541244506836,32.67560958862305,24.137338638305664,159.6230010986328,29.608291625976562
2021-01-28,232.88870239257812,245.48239135742188,200.43141174316406,227.0182647705078,126.09764862060547,280.0110168457031,143.08531188964844,46.717193603515625,32.564483642578125,26.00918197631836,157.27850341796875,30.832143783569336
2021-01-29,229.0249786376953,237.3844757080078,194.1744384765625,220.56210327148438,122.08294677734375,278.5668029785156,143.25816345214844,45.23203659057617,31.740175247192383,25.185569763183594,153.77125549316406,30.19742202758789
2021-02-01,233.71934509277344,239.3332977294922,197.89634704589844,222.5706787109375,125.59017944335938,286.7568054199219,146.0054168701172,45.50123596191406,32.342193603515625,26.42098617553711,157.27850341796875,27.79911231994629
2021-02-02,235.41787719726562,243.78269958496094,199.65284729003906,226.536865234375,127.35739135742188,285.57440185546875,145.93814086914062,46.847145080566406,32.72193145751953,26.336750030517578,160.00111389160156,29.057178497314453
2021-02-03,233.4393768310547,246.14085388183594,198.4090576171875,223.60362243652344,126.79552459716797,285.8070373535156,146.3415985107422,47.951725006103516,34.138980865478516,27.328828811645508,153.03387451171875,28.48325538635254
2021-02-04,232.552734375,228.43226623535156,197.6114959716797,226.46665954589844,126.20645141601562,286.1075134277344,147.11000061035156,48.28588104248047,34.42610168457031,27.890371322631836,146.43531799316406,29.25861930847168
2021-02-05,240.19622802734375,225.27317810058594,202.0264892578125,228.4625701904297,126.97676086425781,288.44329833984375,146.9083251953125,49.176971435546875,34.85214614868164,29.696701049804688,148.58126831054688,28.825328826904297
2021-02-08,240.16824340820312,225.70921325683594,206.08070373535156,230.8314208984375,127.07642364501953,291.6514587402344,148.0994110107422,49.84529495239258,35.565303802490234,30.061710357666016,152.7313690185547,28.794923782348633
2021-02-09,238.5630340576172,226.42108154296875,204.666015625,227.3243408203125,124.42109680175781,296.50738525390625,149.511474609375,50.75493240356445,35.602352142333984,29.96811866760254,150.01815795898438,27.924535751342773
2021-02-10,235.8565216064453,225.65582275390625,204.75148010253906,227.10438537597656,125.02828979492188,306.2772521972656,152.95986938476562,51.01484680175781,35.565303802490234,29.238101959228516,147.5224609375,26.727285385131836
2021-02-11,236.22052001953125,229.31324768066406,205.4635772705078,229.32656860351562,125.11891174316406,308.75848388671875,153.74754333496094,50.9127311706543,35.9172477722168,29.004125595092773,151.1147918701172,26.97053337097168
2021-02-12,235.81919860839844,231.8582763671875,208.76768493652344,229.8876953125,125.5629653930664,320.65081787109375,158.0124053955078,52.295780181884766,36.42665100097656,29.228742599487305,155.64303588867188,27.16437530517578
2021-02-15,,,,,,,,,,,,
2021-02-16,233.4486846923828,232.01844787597656,200.25099182128906,225.5421142578125,124.47547149658203,315.6302795410156,156.0432891845703,53.224002838134766,38.14934539794922,30.791728973388672,153.3363800048828,26.981937408447266
2021-02-17,232.64605712890625,231.37774658203125,198.23817443847656,229.99923706054688,123.7957763671875,315.2910461425781,155.49575805664062,52.90840530395508,37.704776763916016,31.96162986755371,148.8648681640625,26.60186004638672
2021-02-18,233.252685546875,233.72702026367188,199.1971435546875,231.7081756591797,124.00503540039062,315.1456298828125,154.28543090820312,52.444297790527344,36.76933288574219,31.95226287841797,133.72975158691406,26.164766311645508
2021-02-19,234.13931274414062,234.8215789794922,197.56405639648438,228.56776428222656,124.35078430175781,325.9913635253906,157.8971710205078,53.87376403808594,37.82518005371094,35.08759689331055,147.63589477539062,26.52583885192871
2021-02-22,234.31661987304688,236.24537658691406,196.10186767578125,225.92794799804688,122.33089447021484,318.0048828125,155.60142517089844,55.5723876953125,38.936588287353516,35.639793395996094,147.93841552734375,26.377605438232422
2021-02-23,241.38153076171875,234.3321533203125,200.48838806152344,222.08926391601562,122.80403900146484,325.4776306152344,159.4436798095703,56.49132537841797,39.668277740478516,35.42451477050781,146.17059326171875,26.107746124267578
2021-02-24,237.6204071044922,234.26980590820312,205.26422119140625,217.44720458984375,124.55096435546875,336.8758850097656,167.28182983398438,58.50555419921875,40.62224197387695,35.46195983886719,152.10740661621094,27.244190216064453
2021-02-25,230.5182342529297,231.70700073242188,201.2479705810547,214.62245178222656,122.80403900146484,325.9622802734375,161.6433563232422,57.09465789794922,38.96438217163086,33.39357376098633,145.09288024902344,26.510639190673828
2021-02-26,227.97042846679688,227.47117614746094,198.77932739257812,217.44134521484375,122.66753387451172,327.0594177246094,160.75770568847656,55.52598190307617,38.510555267333984,31.737003326416016,148.61904907226562,26.842737197875977
2021-03-01,234.70864868164062,232.4278106689453,200.54537963867188,221.75601196289062,125.42440032958984,337.43804931640625,165.54220581054688,57.10395431518555,40.76116180419922,32.663570404052734,144.59182739257812,28.06806182861328
2021-03-02,237.0604705810547,236.70811462402344,200.8492431640625,220.4264373779297,128.08120727539062,326.78753662109375,162.6349334716797,57.373138427734375,40.575931549072266,32.92562484741211,145.31979370117188,27.858118057250977
2021-03-03,231.03150939941406,233.451171875,197.79190063476562,215.16256713867188,127.03484344482422,327.37982177734375,163.9055938720703,57.82796859741211,41.40023422241211,32.75715637207031,138.96697998046875,28.468873977661133
2021-03-04,230.0286102294922,228.1920166015625,194.23143005371094,210.7999267578125,125.40623474121094,320.1175537109375,159.8046112060547,56.06435012817383,40.020233154296875,30.604541778564453,133.7770233154297,27.73596954345703
2021-03-05,232.10939025878906,234.76817321777344,197.4026336669922,215.95516967773438,129.75535583496094,320.1855163574219,161.17166137695312,58.4034538269043,42.344932556152344,32.775875091552734,136.01751708984375,28.258926391601562
2021-03-08,237.7705841064453,237.49127197265625,200.8966522216797,219.92469787597656,132.9307861328125,324.3699951171875,162.78892517089844,61.60580062866211,44.52146911621094,32.22368240356445,133.00180053710938,28.70554542541504
2021-03-09,245.88754272460938,238.05186462402344,203.64060974121094,225.6552276611328,132.90347290039062,323.10791015625,161.5566864013672,61.132415771484375,43.89165115356445,31.690214157104492,137.80422973632812,28.87350082397461
2021-03-10,248.9805450439453,241.70924377441406,206.0047607421875,225.67442321777344,135.09622192382812,330.9331359863281,164.9453582763672,62.617576599121094,45.18831253051758,32.25175857543945,143.97738647460938,29.274311065673828
2021-03-11,250.60203552246094,242.66140747070312,203.56466674804688,225.0032196044922,132.90347290039062,330.85546875,165.5133056640625,62.96100616455078,45.11420440673828,35.068870544433594,152.8485870361328,29.35065460205078
2021-03-12,251.6611785888672,243.168701171875,203.86846923828125,226.32321166992188,132.202880859375,333.8167724609375,165.52293395996094,64.75245666503906,45.55877685546875,35.02207565307617,149.06692504882812,29.41554832458496
2021-03-15,252.12977600097656,242.90171813964844,204.94378662109375,229.14854431152344,131.9754638671875,333.7001647949219,166.0524444580078,64.51112365722656,44.966026306152344,34.591552734375,150.53607177734375,29.281940460205078
2021-03-16,253.8074951171875,244.28102111816406,202.64088439941406,229.17410278320312,131.74795532226562,327.84576416015625,162.26907348632812,63.96345901489258,43.37300109863281,32.747798919677734,147.24720764160156,29.274311065673828
2021-03-17,252.6453399658203,240.8638916015625,199.05340576171875,227.67515563964844,133.34930419921875,330.0982971191406,162.33648681640625,65.19800567626953,44.4288444519043,33.7960205078125,147.7685089111328,29.919422149658203
2021-03-18,251.0988006591797,239.4044189453125,199.40554809570312,226.96241760253906,136.29727172851562,329.89434814453125,161.77810668945312,65.3465347290039,43.85459899902344,33.15024185180664,144.5555419921875,29.915607452392578
2021-03-19,252.2423095703125,245.0729522705078,197.5308837890625,225.7223663330078,134.13180541992188,322.38946533203125,159.10186767578125,66.20047760009766,43.7064208984375,32.747798919677734,143.58883666992188,29.430814743041992
2021-03-22,253.4044647216797,248.11642456054688,197.99717712402344,230.19363403320312,134.60494995117188,312.4476623535156,155.99240112304688,64.55753326416016,43.558223724365234,32.766517639160156,144.20484924316406,29.60640525817871
2021-03-23,251.08006286621094,244.44113159179688,197.84495544433594,232.01541137695312,134.1772918701172,307.1661071777344,152.4979248046875,62.66396713256836,41.49285125732422,30.136585235595703,138.82144165039062,28.751346588134766
2021-03-24,252.85150146484375,247.3955841064453,198.36831665039062,231.44334411621094,134.8050994873047,312.8651123046875,154.55801391601562,64.4832763671875,42.66910171508789,29.584394454956055,138.97308349609375,29.270496368408203
2021-03-25,256.2351989746094,246.73712158203125,198.70132446289062,236.25657653808594,138.60833740234375,323.525390625,159.40992736816406,67.59281158447266,44.021324157714844,29.11643409729004,141.15298461914062,29.461355209350586
2021-03-26,263.7521667480469,255.59141540527344,203.00253295898438,242.58799743652344,140.86476135253906,331.30218505859375,163.98265075683594,73.60765838623047,46.63314437866211,30.847881317138672,142.5462188720703,29.953781127929688
2021-03-29,263.3772888183594,252.6992645263672,204.14442443847656,241.72186279296875,141.50164794921875,330.7778625488281,164.521728515625,73.09716033935547,46.049652099609375,30.042991638183594,138.7645721435547,29.812536239624023
2021-03-30,261.7464294433594,251.48907470703125,204.5916748046875,238.4970703125,139.0177459716797,333.6224670410156,165.8020782470703,75.0051498413086,47.74415969848633,30.585824966430664,137.79786682128906,29.896514892578125
2021-03-31,262.5711975097656,251.69482421875,203.7067108154297,235.87306213378906,136.71578979492188,326.0399475097656,162.45199584960938,74.8931884765625,47.260013580322266,30.819807052612305,138.48028564453125,29.499528884887695
2021-04-01,263.2272644042969,254.8796844482422,206.3521270751953,239.4654541015625,138.2625732421875,324.1565246582031,160.1800537109375,74.52931213378906,47.455543518066406,31.59662437438965,142.86849975585938,29.82399559020996
2021-04-02,,,,,,,,,,,,
2021-04-05,267.50128173828125,259.00390625,208.2838592529297,245.36221313476562,139.71836853027344,333.9914245605469,163.9345245361328,75.11712646484375,48.2469367980957,33.094085693359375,142.37564086914062,29.633129119873047
2021-04-06,266.292236328125,257.6708679199219,210.1394500732422,248.28665161132812,139.7274627685547,334.0399475097656,164.2618408203125,74.49199676513672,47.71623229980469,32.766517639160156,144.90623474121094,29.41172981262207
2021-04-07,263.705322265625,252.7236328125,204.2681427001953,241.3351593017578,134.63221740722656,327.3700256347656,162.6060791015625,74.46399688720703,47.557960510253906,31.802518844604492,136.19610595703125,28.85822868347168
2021-04-08,264.5020751953125,253.2782440185547,205.51470947265625,243.04185485839844,134.70501708984375,331.729248046875,163.99229431152344,74.26808166503906,47.27864074707031,32.16753387451172,138.537109375,28.766624450683594
2021-04-09,266.93890380859375,254.39651489257812,208.8167266845703,244.7772979736328,136.90687561035156,335.9623107910156,166.09091186523438,74.911865234375,47.66037368774414,31.85867691040039,139.62709045410156,28.957477569580078
2021-04-12,267.5294189453125,253.072509765625,209.10218811035156,246.9921875,137.74395751953125,338.49627685546875,167.84298706054688,75.13578796386719,48.25624084472656,31.512386322021484,139.9967041015625,29.087263107299805
2021-04-13,268.3354797363281,255.0675048828125,207.3893280029297,246.8100128173828,137.45281982421875,333.4865417480469,166.1968231201172,73.03649139404297,46.94346237182617,31.568538665771484,140.82127380371094,29.08344841003418
2021-04-14,267.1732482910156,253.072509765625,207.81756591796875,244.5471649169922,137.27085876464844,337.09832763671875,167.5830841064453,73.76425170898438,47.31588363647461,34.05894088745117,144.94410705566406,29.228500366210938
2021-04-15,269.9101257324219,256.89263916015625,209.2544708251953,246.55116271972656,140.09136962890625,337.80694580078125,168.22804260253906,73.61497497558594,47.38105392456055,35.484703063964844,142.6504669189453,29.430814743041992
2021-04-16,271.77532958984375,257.18780517578125,212.34713745117188,255.9284210205078,152.3199005126953,341.3313293457031,169.1137237548828,74.17476654052734,47.948997497558594,35.7755012512207,144.09112548828125,29.40027618408203
2021-04-19,270.3600158691406,254.432373046875,209.6446075439453,254.66282653808594,153.5664520263672,340.4089050292969,170.143798828125,74.1187973022461,47.66037368774414,35.01571273803711,149.27549743652344,29.381189346313477
2021-04-20,267.9136962890625,254.55763244628906,210.14895629882812,256.2351989746094,153.7666015625,334.57391357421875,167.99700927734375,73.232421875,46.66414260864258,33.655601501464844,140.7643585205078,28.678821563720703
2021-04-21,273.6592712402344,258.2166748046875,213.13693237304688,259.802001953125,157.9246826171875,341.68084716796875,170.750244140625,74.8092269897461,47.651065826416016,33.67436218261719,145.05784606933594,29.579683303833008
