Date,JPM,BAC,C,WFC,GS,MS,BLK,BK,STT,TROW,SCHW,AXP,COF,USB,PNC,TFC,CMA,MTB,RF,CB,TRV,AIG,MET,PRU
2020-07-22,85.87993621826172,21.262819290161133,42.2551383972168,23.20136833190918,180.8414764404297,42.85978317260742,511.0255126953125,30.67212677001953,51.88023376464844,109.27725982666016,32.359649658203125,90.3791275024414,58.3847541809082,28.93981170654297,88.08578491210938,28.80893325805664,28.485456466674805,86.55255889892578,8.639543533325195,125.05548858642578,109.04376220703125,28.32230567932129,32.13934326171875,49.85791778564453
2020-07-23,86.13227844238281,21.463991165161133,42.59867858886719,23.2808837890625,178.2254180908203,42.490013122558594,507.1742858886719,31.097654342651367,52.733638763427734,107.56830596923828,32.684539794921875,90.50082397460938,59.61533737182617,29.34685516357422,88.67228698730469,29.374738693237305,29.03714370727539,87.85789489746094,8.83153247833252,124.65022277832031,105.80562591552734,28.040752410888672,32.25645446777344,49.979759216308594
2020-07-24,85.52315521240234,21.297809600830078,42.26331329345703,23.20136833190918,176.86468505859375,42.170658111572266,500.5688171386719,31.097658157348633,52.682952880859375,107.48806762695312,32.43391799926758,89.24635314941406,59.30540084838867,29.46656608581543,88.2592544555664,29.250732421875,29.075992584228516,87.96664428710938,8.735538482666016,124.25418853759766,105.51124572753906,27.548038482666016,31.972026824951172,49.431453704833984
2020-07-27,84.32231903076172,21.114131927490234,41.95249557495117,22.521053314208984,178.2254180908203,43.12870407104492,504.7005920410156,30.685649871826172,53.10541915893555,107.67259216308594,31.412803649902344,89.67696380615234,59.92526626586914,28.85999870300293,86.67315673828125,28.421419143676758,28.625322341918945,86.10072326660156,8.487552642822266,121.9332275390625,104.03938293457031,27.143312454223633,31.62069320678711,48.90599060058594
2020-07-28,84.68775939941406,21.306550979614258,41.936134338378906,22.556386947631836,176.99639892578125,42.237892150878906,500.6390075683594,30.960325241088867,53.30821228027344,107.45598602294922,31.245718002319336,88.39442443847656,58.43033218383789,28.987703323364258,86.59881591796875,28.576431274414062,28.477689743041992,86.05052185058594,8.431556701660156,121.5372085571289,102.61210632324219,27.23129653930664,31.445026397705078,48.799373626708984
2020-07-29,86.7414321899414,22.10248565673828,42.95856475830078,22.777273178100586,177.8391571044922,42.51522445678711,506.69195556640625,31.200647354125977,54.406646728515625,108.97239685058594,31.63559341430664,90.5195541381836,60.50865173339844,30.09708595275879,90.0022964477539,29.715761184692383,30.163818359375,89.38074493408203,8.83153247833252,121.51878356933594,104.23563385009766,28.744630813598633,32.356834411621094,49.86552810668945
2020-07-30,84.42670440673828,21.726388931274414,41.60895919799805,21.778888702392578,175.16162109375,41.42356491088867,502.7357177734375,30.78006935119629,53.65464782714844,107.88922882080078,31.17146110534668,88.60973358154297,59.1048698425293,29.458587646484375,87.78839111328125,28.863203048706055,29.720918655395508,88.51054382324219,8.599546432495117,119.73200225830078,103.41495513916016,27.961565017700195,31.41155433654785,48.47953414916992
2020-07-31,84.09603881835938,21.76137351989746,41.31977081298828,21.434316635131836,173.78338623046875,41.36433792114258,504.4199523925781,30.771484375,53.899681091308594,110.80168914794922,30.772302627563477,87.36461639404297,58.15687561035156,29.402721405029297,88.11882019042969,29.033708572387695,29.930713653564453,88.65277862548828,8.687541007995605,117.18999481201172,102.06795501708984,28.278308868408203,31.662513732910156,48.25868225097656
2020-08-03,83.62611389160156,21.857585906982422,41.633731842041016,21.46082305908203,175.03872680664062,41.85515213012695,508.7533264160156,30.925983428955078,54.347503662109375,110.24005126953125,30.94867515563965,87.57057189941406,57.87427520751953,29.37078857421875,87.50753784179688,29.27398109436035,29.56551742553711,87.88298797607422,8.607545852661133,116.46241760253906,102.05011749267578,28.278308868408203,31.5863094329834,49.06592559814453
2020-08-04,83.14752960205078,21.87508201599121,41.42717742919922,21.39896583557129,177.01393127441406,41.685916900634766,500.937255859375,30.762903213500977,54.84602737426758,109.9913330078125,31.51492691040039,87.24291229248047,57.64638137817383,28.915870666503906,86.97881317138672,28.816696166992188,29.433427810668945,87.07132720947266,8.559548377990723,114.9059066772461,100.89045715332031,26.149076461791992,31.247577667236328,48.19014358520508
2020-08-05,84.59202575683594,22.20744514465332,42.1707878112793,21.558006286621094,179.54222106933594,42.11748504638672,510.683349609375,31.15774154663086,56.392303466796875,111.4997329711914,31.746986389160156,89.3025131225586,58.94989776611328,29.418689727783203,88.02794647216797,29.1887264251709,29.814157485961914,87.52317810058594,8.743537902832031,115.74403381347656,102.6567153930664,26.553808212280273,32.41618347167969,51.175376892089844
2020-08-06,84.61814880371094,22.27741813659668,42.04685974121094,21.504779815673828,179.30517578125,41.84669494628906,510.75360107421875,30.89165687561035,56.22330093383789,110.8498306274414,30.92578125,89.79867553710938,57.9289665222168,29.362812042236328,88.41622161865234,29.103466033935547,29.627674102783203,86.66133880615234,8.67154312133789,116.56372833251953,101.46137237548828,25.79714012145996,31.315330505371094,49.23345184326172
2020-08-07,86.48038482666016,22.837196350097656,43.0631103515625,22.241127014160156,182.834228515625,42.60831069946289,515.9818115234375,32.40234375,58.783504486083984,112.02925872802734,31.76565170288086,92.83192443847656,60.028831481933594,29.89754867553711,90.62187194824219,30.27381134033203,31.09623908996582,90.04175567626953,9.007526397705078,119.68595886230469,104.6905746459961,26.976139068603516,32.788780212402344,51.75414276123047
2020-08-10,87.57682037353516,23.230792999267578,43.67453384399414,21.91287612915039,183.80868530273438,42.802947998046875,508.9726867675781,32.5654182434082,59.037010192871094,111.25099182128906,31.54169273376465,95.1349105834961,61.54439926147461,29.905532836914062,90.58882141113281,30.552818298339844,31.888797760009766,91.2634048461914,9.199516296386719,120.61618041992188,106.26055908203125,27.68001365661621,33.6864128112793,52.95737838745117
2020-08-11,90.34405517578125,23.545663833618164,44.41814041137695,22.462909698486328,185.2835235595703,43.81843185424805,514.6221313476562,32.73707962036133,59.44258117675781,111.49170684814453,32.62417984008789,96.6702651977539,63.571224212646484,30.544038772583008,92.9101333618164,31.544897079467773,32.751285552978516,93.17118835449219,9.543493270874023,121.583251953125,106.97421264648438,28.137537002563477,34.35539245605469,53.871219635009766
2020-08-12,89.57827758789062,23.379478454589844,44.079383850097656,22.347583770751953,186.22279357910156,44.3261833190918,517.7802124023438,32.59975051879883,60.143890380859375,111.08252716064453,32.51219940185547,95.19110107421875,62.220001220703125,30.176898956298828,92.52186584472656,31.630157470703125,32.6502799987793,92.33444213867188,9.535496711730957,119.98989868164062,106.02864837646484,27.22249412536621,33.906585693359375,53.23915100097656
2020-08-13,89.08226013183594,23.04711151123047,43.69932174682617,22.19676399230957,182.93955993652344,44.15693283081055,517.1836547851562,31.9989013671875,59.44258117675781,110.1277084350586,32.297569274902344,94.01152038574219,61.75438690185547,29.825725555419922,91.70404052734375,30.423263549804688,32.0442008972168,90.2258529663086,9.295507431030273,120.83723449707031,106.39437866210938,27.02012825012207,33.39848327636719,52.95737838745117
2020-08-14,89.11709594726562,23.15207290649414,43.732357025146484,22.445171356201172,182.57086181640625,44.25848388671875,516.21875,32.213497161865234,59.59467697143555,109.87100219726562,32.70817184448242,94.00215148925781,63.42514419555664,30.15294647216797,92.31535339355469,30.9561710357666,32.49488067626953,91.38056945800781,9.41550350189209,119.8609619140625,105.79669952392578,27.26648712158203,33.54244613647461,53.75698471069336
2020-08-17,86.7675552368164,22.653520584106445,42.48475646972656,21.708826065063477,178.26930236816406,43.39530944824219,519.350341796875,31.8358211517334,58.47932815551758,110.70540618896484,32.306907653808594,91.32466888427734,60.97832489013672,29.47454833984375,91.14230346679688,30.360559463500977,31.671234130859375,89.16320037841797,9.33551025390625,115.90058135986328,103.3970947265625,26.36024284362793,32.924278259277344,52.888824462890625
2020-08-18,85.5579605102539,22.32990074157715,41.59242248535156,21.327346801757812,176.72427368164062,43.090667724609375,516.8765869140625,31.578327178955078,58.868003845214844,110.11167907714844,32.61485290527344,90.50082397460938,59.773193359375,28.995681762695312,88.45751190185547,29.710084915161133,30.707735061645508,87.43950653076172,9.095519065856934,115.20060729980469,102.52288818359375,26.02589988708496,32.44158935546875,52.21867370605469
2020-08-19,85.75811004638672,22.303661346435547,41.55112075805664,21.353961944580078,178.2254180908203,43.471473693847656,517.3504028320312,31.7499942779541,59.527069091796875,110.03146362304688,33.324073791503906,90.70677947998047,59.983192443847656,28.85999870300293,87.88751220703125,29.741436004638672,30.832054138183594,87.38092803955078,9.135517120361328,114.1414566040039,100.97965240478516,26.272260665893555,32.34844207763672,52.599449157714844
2020-08-20,84.73128509521484,21.953798294067383,40.9644889831543,21.070072174072266,177.1982879638672,42.9891242980957,511.7447204589844,30.788654327392578,57.39780044555664,109.35749816894531,32.2415771484375,90.54763793945312,58.67762756347656,28.421037673950195,87.63143920898438,29.1614990234375,30.171585083007812,85.07154083251953,8.863532066345215,113.69015502929688,100.38198852539062,25.629966735839844,31.857276916503906,51.883602142333984
2020-08-21,84.68775939941406,21.84883689880371,40.733150482177734,20.97247886657715,177.7074432373047,43.24298858642578,512.3413696289062,30.66847801208496,57.07670974731445,108.17005920410156,32.148258209228516,90.01399230957031,58.24852752685547,28.101783752441406,87.93708038330078,28.926393508911133,29.814157485961914,85.73255157470703,8.775537490844727,112.29021453857422,99.7575454711914,24.873302459716797,31.569368362426758,51.335296630859375
2020-08-24,87.07210540771484,22.46984100341797,42.187320709228516,21.72657012939453,182.017822265625,44.31771469116211,518.8416748046875,31.243576049804688,58.25119400024414,109.06062316894531,32.77349090576172,92.99108123779297,61.49874496459961,29.330890655517578,90.70447540283203,30.290021896362305,31.267181396484375,88.55236053466797,9.231513023376465,114.59273529052734,102.49613189697266,25.99950408935547,32.704097747802734,53.487483978271484
2020-08-25,87.45500946044922,22.74098777770996,42.67479705810547,21.833023071289062,180.8414764404297,44.04692077636719,518.57861328125,31.475318908691406,58.36103820800781,108.91620635986328,33.174766540527344,92.72894287109375,61.087913513183594,29.21915626525879,91.50579833984375,30.423263549804688,31.399272918701172,88.65277862548828,9.343507766723633,115.9650650024414,103.1384048461914,25.97311019897461,32.73797607421875,53.4952392578125
2020-08-26,86.22801208496094,22.356136322021484,42.01380157470703,21.327346801757812,181.9124755859375,43.75920104980469,519.4118041992188,31.432395935058594,57.440040588378906,109.26924133300781,33.05345153808594,92.12042999267578,60.51271057128906,28.907888412475586,91.12578582763672,29.67874526977539,30.513477325439453,86.80358123779297,9.103519439697266,115.67034912109375,101.2829360961914,25.56838035583496,32.45005416870117,52.8681640625
2020-08-27,89.06487274169922,22.784717559814453,42.732627868652344,21.815282821655273,184.4845733642578,44.52082443237305,521.938232421875,32.23066329956055,58.51313018798828,110.83380126953125,33.66936111450195,95.05067443847656,63.55297088623047,29.482534408569336,92.9349136352539,30.728904724121094,31.150630950927734,88.58584594726562,9.359506607055664,117.66893768310547,104.52999877929688,26.113889694213867,33.08517837524414,53.69650650024414
2020-08-28,89.43034362792969,23.00338363647461,43.19532012939453,21.904001235961914,182.34263610839844,44.75777053833008,527.2719116210938,32.23925018310547,59.23979568481445,111.61203002929688,33.85599136352539,95.99620819091797,64.9406967163086,29.690044403076172,92.81099700927734,31.02669906616211,31.22833251953125,89.02931213378906,9.367505073547363,116.40716552734375,103.37925720214844,25.841136932373047,33.38154983520508,53.913291931152344
2020-08-31,87.18522644042969,22.51357650756836,42.23688507080078,21.42493438720703,180.93833923339844,44.22462844848633,521.2453002929688,31.74140167236328,57.532981872558594,111.69229125976562,33.15610122680664,95.1068344116211,63.0234260559082,29.051549911499023,91.86100769042969,30.415420532226562,30.71550750732422,87.30453491210938,9.247513771057129,115.126953125,103.51305389404297,25.638771057128906,32.568607330322266,52.465576171875
2020-09-01,87.1417236328125,22.487335205078125,42.30298614501953,21.336217880249023,181.45947265625,44.49543380737305,523.043701171875,31.938833236694336,57.947025299072266,111.668212890625,33.40806579589844,95.9306869506836,62.61258316040039,29.283004760742188,92.19144439697266,30.697559356689453,30.99522590637207,87.55818176269531,9.303507804870605,114.99799346923828,102.30879974365234,25.647565841674805,32.60248565673828,52.643653869628906
2020-09-02,88.45572662353516,22.75847816467285,42.922664642333984,21.79754066467285,185.5044403076172,45.062416076660156,533.3599243164062,32.33366775512695,59.04545974731445,113.24077606201172,33.56670379638672,97.73749542236328,63.33386993408203,30.017271041870117,92.85230255126953,30.88564109802246,31.220569610595703,88.03164672851562,9.431502342224121,115.89137268066406,104.79763793945312,26.245861053466797,32.873470306396484,53.42557907104492
2020-09-03,88.17725372314453,22.59994888305664,42.55084991455078,21.75318717956543,183.31414794921875,44.639286041259766,511.07666015625,31.629819869995117,56.94996643066406,108.37865447998047,33.025455474853516,97.79366302490234,63.83597946166992,29.89754867553711,92.24925994873047,30.258689880371094,31.42258644104004,87.701904296875,9.34638786315918,114.21514129638672,102.89756774902344,25.867528915405273,32.34844207763672,52.65140151977539
