Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2020-08-27,170.0,149.25,252.81410217285156,151.16928100585938,187.0819854736328,74.17778015136719,102.7825698852539,130.28839111328125,1863.016357421875,98.1663589477539,87.7004623413086,22.790531158447266,85.92853546142578,49.836021423339844,28.645862579345703,5.242971420288086,223.9499969482422,30.838666915893555,1195.8900146484375,54.624332427978516,13.152175903320312,16.1200008392334,65.67318725585938,51.28961181640625,374.8399963378906
2020-08-28,170.08999633789062,147.55999755859375,250.76451110839844,150.44210815429688,189.4801483154297,75.591796875,104.35785675048828,130.7564697265625,1913.932861328125,102.47722625732422,90.59418487548828,23.839632034301758,88.73731994628906,51.154579162597656,28.96426010131836,5.265734672546387,237.02000427246094,30.863332748413086,1189.1199951171875,56.797401428222656,13.143343925476074,17.209999084472656,69.14419555664062,49.43149185180664,377.4800109863281
2020-08-31,172.54800415039062,166.10667419433594,249.6695098876953,149.69676208496094,189.35597229003906,75.12045288085938,103.98609924316406,131.0685272216797,1879.693359375,99.24647521972656,89.24113464355469,22.48079490661621,86.1365966796875,50.87600326538086,28.58797264099121,5.174684524536133,232.17999267578125,31.04199981689453,1196.31005859375,55.32883071899414,13.010848045349121,16.479999542236328,67.88201141357422,50.04356384277344,375.6700134277344
2020-09-01,174.95599365234375,158.35000610351562,250.45794677734375,152.33273315429688,188.6199493408203,76.52557373046875,106.72769927978516,130.49647521972656,1897.8067626953125,99.42008209228516,90.57443237304688,22.75056266784668,86.31626892089844,51.32173156738281,28.74234962463379,5.182270526885986,232.8800048828125,31.546667098999023,1222.4300537109375,57.20423126220703,13.028514862060547,16.510000228881836,67.55661010742188,49.011268615722656,391.1600036621094
2020-09-02,176.57249450683594,149.1233367919922,252.88819885253906,154.96875,191.75933837890625,78.57099151611328,108.54927062988281,129.8810272216797,1917.3570556640625,100.67378997802734,90.2090072631836,23.699750900268555,89.42769622802734,52.67742156982422,29.871196746826172,5.273321628570557,237.66000366210938,32.17466735839844,1250.3499755859375,59.04984664916992,13.010848045349121,16.709999084472656,67.4185562133789,50.32675552368164,398.2900085449219
2020-09-03,168.39999389648438,135.6666717529297,241.81993103027344,146.8153533935547,189.60430908203125,76.90797424316406,104.87830352783203,126.57854461669922,1914.129638671875,99.42008209228516,90.16950988769531,23.050302505493164,88.69949340820312,51.55385971069336,28.443246841430664,5.174684524536133,238.0399932861328,31.463333129882812,1215.699951171875,60.97484588623047,12.993183135986328,17.579999923706055,69.22308349609375,48.563636779785156,377.8699951171875
2020-09-04,164.7310028076172,139.44000244140625,237.44371032714844,142.15237426757812,187.7685546875,76.72122192382812,104.4600830078125,127.61870574951172,1886.8660888671875,101.08848571777344,89.8139419555664,23.499923706054688,88.25499725341797,51.23815155029297,28.944963455200195,5.235383987426758,240.50999450683594,31.400667190551758,1206.7900390625,62.929603576660156,12.860690116882324,18.530000686645508,70.94873809814453,47.99724197387695,361.4100036621094
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,157.49200439453125,110.06999969482422,237.09149169921875,139.74362182617188,189.40916442871094,75.9564208984375,104.75747680664062,124.81893920898438,1861.1466064453125,100.27839660644531,90.76205444335938,23.150218963623047,88.51034545898438,51.34957504272461,31.241262435913086,5.334022045135498,233.25,31.360666275024414,1211.489990234375,65.52935028076172,13.249340057373047,18.290000915527344,70.51485443115234,47.07455825805664,349.79998779296875
2020-09-09,163.4304962158203,122.09333038330078,243.94203186035156,145.0065155029297,191.2981719970703,76.35659790039062,106.78350067138672,127.89604949951172,1840.9473876953125,98.37852478027344,89.270751953125,23.093265533447266,88.3968505859375,50.848148345947266,30.826385498046875,5.288496971130371,235.39999389648438,31.75200080871582,1233.0,64.52713775634766,12.8783597946167,17.65999984741211,69.13433074951172,48.819427490234375,323.92999267578125
2020-09-10,158.7554931640625,123.77999877929688,240.12049865722656,143.91580200195312,192.65501403808594,75.48506927490234,106.68123626708984,126.5871810913086,1787.34423828125,96.80655670166016,88.25353240966797,22.82345962524414,85.78666687011719,50.24458694458008,29.10898208618164,5.242971420288086,232.10000610351562,31.284666061401367,1216.0400390625,66.53153991699219,13.955967903137207,17.8799991607666,69.16390991210938,47.796268463134766,320.0
2020-09-11,155.81100463867188,124.23999786376953,243.31675720214844,147.15171813964844,193.3290252685547,75.83192443847656,109.66448974609375,127.98275756835938,1755.0233154296875,95.7264175415039,86.28816986083984,22.713539123535156,85.32328033447266,50.2817268371582,29.388784408569336,5.311259746551514,228.89999389648438,31.643333435058594,1234.449951171875,66.55138397216797,14.265119552612305,17.690000534057617,68.37503814697266,48.207359313964844,313.3900146484375
2020-09-14,155.14849853515625,139.8733367919922,247.12074279785156,150.15122985839844,195.5992431640625,77.04137420654297,110.85407257080078,128.66746520996094,1755.859619140625,100.95348358154297,91.16698455810547,23.043298721313477,88.68058013916016,51.50742721557617,30.083465576171875,5.402308940887451,234.13999938964844,31.874666213989258,1241.6600341796875,70.84793090820312,15.475231170654297,17.850000381469727,69.95278930664062,47.77799987792969,313.82000732421875
2020-09-15,157.80650329589844,149.9199981689453,251.46165466308594,153.6416778564453,197.20443725585938,78.00184631347656,110.84478759765625,129.21360778808594,1758.230712890625,101.63819885253906,90.80158233642578,23.72280502319336,88.82242584228516,52.79814910888672,30.469396591186523,5.341609001159668,237.32000732421875,31.827333450317383,1242.949951171875,70.38153839111328,14.874591827392578,15.930000305175781,66.74801635742188,47.302955627441406,315.489990234375
2020-09-16,153.90499877929688,147.25332641601562,247.98361206054688,151.5328826904297,199.36830139160156,78.5976791381836,110.21280670166016,128.2774200439453,1777.57421875,103.923828125,92.86569213867188,22.99333381652832,90.80845642089844,53.22527313232422,30.672014236450195,5.326434135437012,239.94000244140625,31.327999114990234,1229.22998046875,71.52262878417969,15.987533569335938,16.459999084472656,68.64129638671875,46.060543060302734,309.989990234375
2020-09-17,150.43649291992188,141.14332580566406,246.51312255859375,148.86959838867188,197.3906707763672,77.14810180664062,108.14033508300781,127.94808197021484,1758.437255859375,100.6930923461914,90.04109191894531,22.50368881225586,88.78462982177734,51.9438591003418,30.79743766784668,5.523709774017334,234.72999572753906,31.159332275390625,1224.1199951171875,69.96479797363281,15.545888900756836,16.239999771118164,67.79326629638672,44.434444427490234,303.1099853515625
2020-09-18,147.74549865722656,147.38333129882812,242.3129425048828,145.52464294433594,195.3421173095703,75.54734802246094,106.5604248046875,128.99688720703125,1704.3917236328125,96.32434844970703,88.53004455566406,22.004053115844727,87.26199340820312,52.018150329589844,30.3922119140625,5.485771656036377,231.74000549316406,30.926666259765625,1205.280029296875,67.95050048828125,15.333904266357422,15.3100004196167,64.5391845703125,44.407039642333984,294.760009765625
2020-09-21,148.02349853515625,149.79666137695312,239.81234741210938,145.07017517089844,191.9189453125,74.60466003417969,105.36155700683594,129.89834594726562,1625.7879638671875,89.70856475830078,84.42156219482422,21.074726104736328,85.51240539550781,50.300296783447266,28.944963455200195,5.212621212005615,225.8800048828125,30.263999938964844,1186.010009765625,64.17986297607422,14.583105087280273,14.289999961853027,59.86514663696289,45.804752349853516,295.55999755859375
2020-09-22,156.44949340820312,141.41000366210938,240.6576385498047,146.8426513671875,191.9189453125,74.65800476074219,108.61431121826172,133.5562744140625,1647.050048828125,92.10026550292969,84.18453216552734,21.60434341430664,85.7015609741211,50.0310173034668,28.4046573638916,5.144334316253662,223.9600067138672,30.360000610351562,1166.7099609375,63.862327575683594,14.680266380310059,14.40999984741211,61.50204086303711,46.517311096191406,313.6000061035156
2020-09-23,149.9929962158203,126.78666687011719,234.7052459716797,144.1702880859375,190.64187622070312,73.80426025390625,118.1309585571289,130.8951873779297,1612.0919189453125,89.63142395019531,82.82162475585938,21.36451530456543,82.97787475585938,49.09316635131836,28.308170318603516,5.038109302520752,217.0399932861328,29.908000946044922,1128.949951171875,61.599979400634766,14.653768539428711,14.130000114440918,60.38777542114258,46.298065185546875,316.7699890136719
2020-09-24,150.989501953125,129.26333618164062,233.956787109375,144.08843994140625,191.6617431640625,73.8487319946289,115.93766784667969,131.75332641601562,1623.9970703125,88.09800720214844,82.0414047241211,21.174652099609375,81.97539520263672,49.0560302734375,28.086259841918945,5.05328369140625,215.58999633789062,29.597999572753906,1129.6300048828125,61.40151596069336,14.43294620513916,13.739999771118164,59.13545227050781,47.302955627441406,315.5799865722656
2020-09-25,154.75650024414062,135.77999877929688,236.46629333496094,145.0247039794922,193.48861694335938,74.9692611694336,115.45442199707031,133.790283203125,1631.081298828125,89.67964935302734,84.86600494384766,22.083993911743164,83.15754699707031,49.381019592285156,27.980127334594727,4.939472198486328,216.8300018310547,29.64533233642578,1135.02001953125,61.024452209472656,14.450613021850586,15.069999694824219,63.69115447998047,47.94242858886719,315.3500061035156
2020-09-28,158.70249938964844,140.39999389648438,239.7947235107422,147.78793334960938,195.3332061767578,76.5433578491211,115.53804779052734,135.6192169189453,1673.02490234375,92.58247375488281,87.95723724365234,22.61360740661621,87.25254821777344,51.628143310546875,28.4046573638916,5.076045989990234,225.74000549316406,30.48933219909668,1155.56005859375,61.411434173583984,14.64493465423584,15.3100004196167,65.17027282714844,49.3675537109375,318.7300109863281
2020-09-29,157.24400329589844,139.69000244140625,239.6009521484375,147.48800659179688,193.93202209472656,75.4139404296875,117.42465209960938,136.0352783203125,1646.0465087890625,89.90145111083984,85.52770233154297,21.704267501831055,86.08930969238281,50.291019439697266,27.729272842407227,5.007759094238281,222.8800048828125,30.221332550048828,1154.9200439453125,58.23617935180664,13.690980911254883,15.069999694824219,63.50380325317383,48.09773635864258,323.6700134277344
2020-09-30,157.43649291992188,143.00332641601562,244.53192138671875,150.76025390625,194.65037536621094,76.40998077392578,116.67186737060547,136.45135498046875,1683.139404296875,89.28421783447266,84.2635498046875,21.73424530029297,88.25499725341797,51.67457580566406,28.54938316345215,5.05328369140625,223.97999572753906,30.738666534423828,1177.6400146484375,59.178829193115234,13.805810928344727,15.180000305175781,63.82920837402344,47.59528350830078,329.3699951171875
2020-10-01,161.06300354003906,149.3866729736328,244.45269775390625,151.9510040283203,194.7390594482422,77.13920593261719,117.69416809082031,137.47413635253906,1714.9193115234375,90.9912109375,86.14002990722656,21.804195404052734,89.68307495117188,53.00242233276367,29.311599731445312,5.1215715408325195,228.6300048828125,30.90399932861328,1181.719970703125,60.12148666381836,14.044296264648438,15.029999732971191,64.63780212402344,47.851078033447266,341.04998779296875
2020-10-02,156.25,138.3633270263672,245.94076538085938,151.33290100097656,197.4705047607422,76.988037109375,117.69416809082031,137.9075927734375,1683.1689453125,91.85917663574219,86.87085723876953,21.644311904907227,90.99761199951172,53.51313018798828,29.388784408569336,5.227797508239746,228.67999267578125,30.549333572387695,1176.989990234375,61.63965606689453,14.265119552612305,15.15999984741211,64.35183715820312,47.21159362792969,332.6700134277344
2020-10-05,159.9600067138672,141.89332580566406,248.39747619628906,153.19625854492188,200.4857177734375,78.6777114868164,118.87445068359375,139.97923278808594,1679.312255859375,93.33470153808594,88.19428253173828,21.53438949584961,91.81094360351562,53.41099166870117,29.871196746826172,5.326434135437012,233.77999877929688,30.632667541503906,1178.27001953125,63.296749114990234,14.989418029785156,14.960000038146973,64.34197235107422,47.2938117980957,337.8699951171875
2020-10-06,154.9980010986328,137.9933319091797,243.44004821777344,149.96949768066406,198.7297821044922,77.37931823730469,118.6328125,137.30947875976562,1682.1849365234375,93.46971130371094,88.49054718017578,21.034753799438477,89.50336456298828,52.56599426269531,29.33089256286621,5.296084403991699,225.5800018310547,29.640666961669922,1138.530029296875,61.163368225097656,14.86575698852539,15.1899995803833,65.25902557373047,45.366249084472656,329.2900085449219
2020-10-07,159.7845001220703,141.76666259765625,249.00506591796875,153.13265991210938,200.84933471679688,78.65995025634766,120.87255859375,139.27708435058594,1730.533935546875,95.4853286743164,90.58430480957031,21.48442840576172,91.86768341064453,54.19099044799805,30.50798988342285,5.485771656036377,229.49000549316406,29.65999984741211,1139.989990234375,63.94172668457031,15.784380912780762,15.989999771118164,67.07341766357422,46.53558349609375,338.9100036621094
2020-10-08,159.52749633789062,141.97332763671875,250.5283966064453,155.3141326904297,200.24627685546875,79.62039184570312,120.54731750488281,140.29994201660156,1760.0115966796875,96.73906707763672,91.39414978027344,21.91411781311035,92.54859924316406,54.1352653503418,31.077239990234375,5.576821804046631,237.4199981689453,30.224000930786133,1150.0,67.08721160888672,16.491010665893555,15.609999656677246,68.32575225830078,47.5770149230957,337.94000244140625
