Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2020-10-16,27.21370506286621,58.0809326171875,28.206010818481445,29.399934768676758,13.366416931152344,11.165240287780762,6.902667045593262,9.50292682647705,25.400516510009766,32.92981719970703,40.967247009277344,9.401864051818848,14.916418075561523,13.817596435546875
2020-10-19,26.671022415161133,56.79804611206055,27.312313079833984,28.433557510375977,13.402130126953125,11.092323303222656,6.833256244659424,9.248635292053223,24.43189239501953,32.16838073730469,39.64703369140625,9.292200088500977,14.931900024414062,13.770630836486816
2020-10-20,26.89447784423828,57.11677551269531,27.21208381652832,28.504262924194336,13.83071231842041,11.61185073852539,6.918092250823975,9.484090805053711,25.2880859375,33.32280731201172,40.16538619995117,9.270268440246582,15.241531372070312,14.118180274963379
2020-10-21,26.463531494140625,56.471351623535156,25.59171485900879,27.59288215637207,13.402130126953125,11.548050880432129,6.655869483947754,9.09794807434082,24.92486000061035,33.191810607910156,39.46073913574219,9.160603523254395,14.939640998840332,13.930315017700195
2020-10-22,27.820228576660156,58.48731994628906,26.652467727661133,29.01495933532715,13.661065101623535,11.885284423828125,7.203455924987793,9.578272819519043,25.52159881591797,33.797672271728516,40.505577087402344,9.47497272491455,15.721458435058594,14.841469764709473
2020-10-23,27.261594772338867,57.82594299316406,27.17867088317871,29.470651626586914,13.750351905822754,12.131377220153809,7.218879222869873,9.437003135681152,25.850236892700195,34.362613677978516,40.8862419128418,9.343379020690918,15.450533866882324,15.170235633850098
2020-10-26,26.615163803100586,56.52711868286133,25.324438095092773,27.443601608276367,13.544992446899414,11.657421112060547,6.794693946838379,8.909582138061523,24.734588623046875,32.37306594848633,38.990970611572266,9.050941467285156,14.862232208251953,14.681781768798828
2020-10-27,26.192197799682617,55.387657165527344,25.274330139160156,27.168628692626953,13.473559379577637,11.402219772338867,6.702142715454102,8.730637550354004,24.3799991607666,31.325075149536133,38.12431716918945,8.897409439086914,15.032530784606934,15.179630279541016
2020-10-28,25.19462013244629,53.29198455810547,24.04652976989746,25.542274475097656,12.661039352416992,10.40873908996582,6.247107982635498,8.363329887390137,23.78325653076172,29.63027572631836,35.81596374511719,8.648837089538574,14.599047660827637,14.82268238067627
2020-10-29,26.311906814575195,54.821903228759766,24.355566024780273,26.689367294311523,12.902116775512695,10.59103012084961,6.517043113708496,8.598783493041992,24.93349838256836,30.72739601135254,37.241477966308594,8.816991806030273,14.78482437133789,14.625421524047852
2020-10-30,26.032581329345703,55.37968444824219,23.904529571533203,26.901498794555664,13.339628219604492,10.992066383361816,6.887243270874023,8.598783493041992,25.512950897216797,31.611637115478516,37.79224395751953,8.893970489501953,14.85449504852295,14.22150707244873
2020-11-02,27.12592315673828,57.491294860839844,25.249269485473633,27.616458892822266,13.911072731018066,11.666537284851074,7.2728681564331055,9.08852767944336,27.069669723510742,32.667816162109375,38.84517288208008,8.886496543884277,14.52938175201416,14.531488418579102
2020-11-03,26.66304588317871,57.164581298828125,24.48084831237793,27.514324188232422,14.071786880493164,11.839712142944336,7.43482780456543,9.126200675964355,27.59722900390625,32.323936462402344,38.48880386352539,8.961236000061035,14.691939353942871,13.958494186401367
2020-11-04,26.519397735595703,57.1884765625,25.374557495117188,28.315715789794922,14.259295463562012,11.584507942199707,7.565938949584961,9.239219665527344,27.415605545043945,31.90637969970703,38.812774658203125,8.841653823852539,14.777085304260254,13.338534355163574
2020-11-05,26.47150993347168,57.483314514160156,25.157394409179688,27.970008850097656,13.857497215270996,11.456904411315918,7.751039028167725,9.860816955566406,27.528038024902344,32.36487579345703,39.031471252441406,8.893970489501953,14.792564392089844,13.39489459991455
2020-11-06,26.16027069091797,56.6944580078125,24.380624771118164,27.168628692626953,13.58963394165039,11.192581176757812,7.535091876983643,9.427583694458008,27.311830520629883,31.251388549804688,37.80844497680664,8.58006477355957,14.134602546691895,13.2915678024292
2020-11-09,29.47220230102539,63.26830291748047,27.88027000427246,31.67053985595703,16.295063018798828,13.106626510620117,8.738236427307129,11.518415451049805,31.540918350219727,41.00260925292969,46.1914176940918,9.192928314208984,14.978343963623047,12.671607971191406
2020-11-10,30.126056671142578,66.19268035888672,29.676036834716797,33.14760208129883,16.3486328125,13.106626510620117,9.069872856140137,11.659687042236328,32.55278778076172,40.90435791015625,47.09046173095703,9.633890151977539,15.4737548828125,13.253995895385742
2020-11-11,29.815473556518555,65.70660400390625,29.46722412109375,32.927608489990234,15.81290340423584,12.924335479736328,8.992749214172363,11.207612991333008,32.16360855102539,40.765167236328125,47.770816802978516,9.738525390625,15.496973037719727,13.798810005187988
2020-11-12,28.793834686279297,64.28028106689453,28.40646743774414,31.81196403503418,15.446828842163086,12.687358856201172,8.653400421142578,10.651945114135742,30.010147094726562,38.71012496948242,44.42573165893555,9.499360084533691,14.97060489654541,13.63912296295166
2020-11-13,29.488544464111328,66.1607894897461,29.53404426574707,33.52473449707031,16.071842193603516,13.061053276062012,9.085297584533691,11.113432884216309,32.483612060546875,41.69035339355469,47.59263610839844,9.813263893127441,15.512455940246582,14.306048393249512
2020-11-16,31.188554763793945,70.88600158691406,31.805896759033203,35.63033676147461,17.893312454223633,14.09099006652832,9.663735389709473,11.96107006072998,35.22517013549805,45.57937240600586,51.50795364379883,10.2168550491333,15.659526824951172,13.761235237121582
2020-11-17,31.605377197265625,70.37660217285156,32.44902420043945,35.88175582885742,17.937963485717773,14.409996032714844,10.111059188842773,12.234193801879883,35.62874221801758,45.12934112548828,52.92274475097656,10.485915184020996,16.12397575378418,13.554580688476562
2020-11-18,30.412109375,68.14498138427734,32.724666595458984,35.300357818603516,17.830810546875,14.027189254760742,9.841124534606934,12.121177673339844,33.812660217285156,42.712425231933594,49.96979904174805,10.284122467041016,15.481490135192871,13.52640151977539
2020-11-19,30.56739616394043,69.31739044189453,32.96686935424805,35.716773986816406,18.26832389831543,14.583169937133789,10.45811939239502,12.582666397094727,34.28642272949219,42.67909240722656,50.54558181762695,10.762452125549316,15.605340957641602,14.080609321594238
2020-11-20,30.19144058227539,69.36589813232422,33.11720657348633,35.66176986694336,18.045103073120117,14.492025375366211,10.14962100982666,12.705102920532227,33.56698989868164,42.35406494140625,50.66073989868164,10.65034294128418,15.74467945098877,13.826984405517578
2020-11-23,32.16932678222656,73.60272216796875,35.67305374145508,39.58229064941406,19.295137405395508,15.786279678344727,11.167670249938965,14.843029022216797,36.16392135620117,46.74615478515625,54.15656280517578,10.926877975463867,16.47231101989746,14.475130081176758
2020-11-24,34.3106803894043,77.31401824951172,37.09294891357422,42.756404876708984,19.848726272583008,16.324037551879883,11.800089836120605,15.803674697875977,37.243045806884766,48.746341705322266,55.70295333862305,11.188467025756836,16.99867820739746,15.001155853271484
2020-11-25,33.35442352294922,74.500244140625,36.44147872924805,41.6407470703125,19.732648849487305,16.278461456298828,11.66126823425293,15.747170448303223,36.39202880859375,47.02952194213867,54.502044677734375,11.098780632019043,16.735498428344727,14.46573543548584
2020-11-26,,,,,,,,,,,,,,
2020-11-27,32.84769058227539,73.82913208007812,35.731510162353516,40.40725326538086,19.536216735839844,16.005033493041992,11.399042129516602,15.596481323242188,36.339385986328125,47.187870025634766,53.654815673828125,11.024039268493652,16.61163902282715,14.324835777282715
2020-11-30,31.164030075073242,70.48981475830078,33.04204177856445,36.832420349121094,18.562978744506836,15.120925903320312,10.789755821228027,14.843029022216797,34.11094665527344,44.81263732910156,49.8299674987793,10.747507095336914,16.240087509155273,13.977280616760254
2020-12-01,31.46644401550293,70.7081069946289,32.79983139038086,36.55744171142578,18.926780700683594,15.567536354064941,10.797471046447754,14.249682426452637,34.611026763916016,45.33768081665039,50.8992805480957,10.538233757019043,16.178157806396484,13.601547241210938
2020-12-02,32.64337158203125,72.66482543945312,33.38450622558594,37.570953369140625,19.438800811767578,16.093000411987305,11.414466857910156,14.965461730957031,35.60243225097656,48.39632034301758,52.99678039550781,10.717609405517578,16.758718490600586,13.610940933227539
2020-12-03,32.86404037475586,72.60821533203125,34.41183853149414,37.84593200683594,19.825061798095703,16.467681884765625,11.807805061340332,15.436373710632324,35.96213150024414,48.26296615600586,53.48207473754883,10.829716682434082,16.68904685974121,12.671607971191406
2020-12-04,34.06548309326172,75.42198181152344,36.97602844238281,41.6407470703125,21.06468963623047,17.7562198638916,12.895264625549316,17.50836753845215,37.64661407470703,51.06324005126953,57.0190315246582,11.158570289611816,17.408937454223633,13.37610912322998
2020-12-07,33.42798614501953,73.3844223022461,35.764915466308594,40.517234802246094,20.507755279541016,17.335845947265625,12.301403045654297,17.131641387939453,37.032493591308594,49.554752349853516,55.15184783935547,11.061408996582031,16.720016479492188,13.037947654724121
2020-12-08,34.52318572998047,74.01510620117188,35.647987365722656,40.97292709350586,20.867069244384766,18.05779266357422,12.316828727722168,18.016948699951172,37.243045806884766,49.154720306396484,55.4315071105957,11.031514167785645,17.1070499420166,12.577675819396973
2020-12-09,34.980873107910156,73.12568664550781,35.66468811035156,41.609317779541016,20.992828369140625,17.829328536987305,12.116302490234375,18.271373748779297,37.40974426269531,49.00471115112305,56.566627502441406,10.919404983520508,17.33927345275879,13.1037015914917
2020-12-10,35.969810485839844,75.47858428955078,36.75050735473633,42.9606819152832,21.001811981201172,18.26797866821289,12.869688034057617,20.080608367919922,38.45378112792969,49.89645004272461,58.28577423095703,11.053935050964355,17.33927345275879,13.770630836486816
2020-12-11,35.798179626464844,74.75089263916016,36.31617736816406,42.11215591430664,20.606571197509766,18.12175941467285,12.55124568939209,19.684833526611328,37.64661407470703,49.19639205932617,57.17531204223633,11.024039268493652,17.284101486206055,13.1037015914917
2020-12-14,34.5068359375,72.317138671875,35.3473014831543,40.917930603027344,19.923871994018555,17.326705932617188,11.937665939331055,18.064062118530273,35.760345458984375,46.996185302734375,55.26700973510742,10.695185661315918,16.953079223632812,13.037947654724121
2020-12-15,35.17702865600586,72.26053619384766,35.74821853637695,41.76646041870117,20.633512496948242,18.341087341308594,12.263873100280762,18.695409774780273,37.06757354736328,47.90459442138672,56.13890838623047,11.03898811340332,17.59935760498047,13.404289245605469
2020-12-16,35.71645736694336,71.71073150634766,35.3473014831543,41.40504837036133,20.516738891601562,18.40505599975586,12.357076644897461,18.327911376953125,36.541175842285156,47.43789291381836,55.34926223754883,10.911931991577148,17.142229080200195,12.78432846069336
2020-12-17,35.53664779663086,71.48432922363281,35.05497741699219,40.97292709350586,20.59758186340332,18.350223541259766,12.504646301269531,18.073490142822266,35.60243225097656,46.95451354980469,55.250553131103516,10.687714576721191,17.181640625,12.69039535522461
2020-12-18,34.92366027832031,70.49788665771484,34.22808074951172,40.674373626708984,20.0406494140625,17.98468017578125,12.139603614807129,17.451560974121094,35.400634765625,45.64604949951172,54.987335205078125,10.620448112487793,16.6929874420166,12.699788093566895
2020-12-21,34.286163330078125,69.60848236083984,33.610015869140625,39.346580505371094,19.564558029174805,17.683109283447266,11.883296012878418,16.462141036987305,34.87422180175781,45.04598617553711,54.691219329833984,10.45602035522461,16.314678192138672,12.634033203125
2020-12-22,33.705867767333984,68.20967102050781,32.599369049072266,38.38019943237305,19.18728256225586,17.472925186157227,11.518254280090332,15.943866729736328,34.80404281616211,44.754295349121094,55.53022384643555,10.299067497253418,16.243745803833008,12.474348068237305
2020-12-23,34.139041900634766,69.2850570678711,33.476383209228516,39.346580505371094,19.690317153930664,17.80191421508789,12.162904739379883,16.85791015625,36.24287796020508,46.49612808227539,57.051944732666016,10.33643913269043,16.354084014892578,13.329142570495605
2020-12-24,34.000099182128906,68.99398040771484,32.98358917236328,38.96945571899414,19.438800811767578,17.555171966552734,11.906598091125488,16.650598526000977,36.1551399230957,46.404457092285156,56.53373718261719,10.33643913269043,16.34620475769043,13.066126823425293
2020-12-25,,,,,,,,,,,,,,
2020-12-28,34.11452865600586,68.64631652832031,32.824886322021484,38.45090866088867,19.375919342041016,17.262741088867188,11.922131538391113,16.396181106567383,35.77788543701172,45.91274642944336,57.02726745605469,10.194435119628906,15.87331485748291,11.844996452331543
2020-12-29,33.73038864135742,68.41181945800781,32.63277816772461,38.23876953125,19.205249786376953,17.03427505493164,11.891064643859863,16.245405197143555,35.73402404785156,46.212772369384766,56.2458381652832,10.142117500305176,15.826027870178223,11.704094886779785
2020-12-30,34.000099182128906,68.99398040771484,33.417903900146484,39.72370529174805,19.654390335083008,17.472925186157227,12.53571605682373,16.876754760742188,36.470985412597656,47.27119827270508,58.071895599365234,10.142117500305176,15.71568775177002,12.192547798156738
