Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2021-04-19,113.62944793701172,300.38818359375,184.3566436767578,55.444000244140625,44.207950592041016,16.941944122314453,127.51630401611328,47.51648712158203,644.4199829101562,136.11083984375,177.91000366210938
2021-04-20,113.09599304199219,300.7956848144531,179.79270935058594,54.957000732421875,44.207950592041016,16.885456085205078,126.12511444091797,47.534034729003906,652.4600219726562,137.30984497070312,177.89999389648438
2021-04-21,113.063232421875,299.6229248046875,180.1074676513672,50.88999938964844,44.0186653137207,17.00973892211914,127.64190673828125,47.972869873046875,652.9000244140625,137.4853057861328,176.4499969482422
2021-04-22,111.78141021728516,294.70318603515625,179.7632293701172,50.87799835205078,43.367549896240234,17.715890884399414,127.26514434814453,47.74468231201172,657.6799926757812,137.6997528076172,178.3800048828125
2021-04-23,114.13414001464844,299.2850341796875,180.01895141601562,50.55500030517578,43.382694244384766,17.738483428955078,128.80125427246094,47.73590087890625,657.5399780273438,139.53237915039062,176.19000244140625
2021-04-26,114.63037872314453,301.18328857421875,181.2484588623047,51.029998779296875,43.11013412475586,17.461669921875,128.00901794433594,47.674468994140625,652.5700073242188,140.16600036621094,176.42999267578125
2021-04-27,113.68999481201172,301.7100830078125,181.6123809814453,50.55500030517578,42.64071273803711,17.382585525512695,128.41477966308594,47.65690994262695,653.52001953125,139.84437561035156,174.27999877929688
2021-04-28,117.06746673583984,305.2184143066406,180.3828887939453,50.652000427246094,42.724002838134766,17.48992156982422,127.60325622558594,47.481380462646484,652.719970703125,140.3610382080078,174.3800048828125
2021-04-29,118.7408218383789,327.4911193847656,182.29107666015625,50.900001525878906,43.3978385925293,17.704587936401367,129.46783447265625,49.500003814697266,669.969970703125,142.6517333984375,176.47000122070312
2021-04-30,116.79255676269531,323.0882263183594,182.9697723388672,51.34700012207031,43.75368118286133,17.74413299560547,127.65155792236328,49.28059768676758,673.4500122070312,138.4990997314453,175.3800048828125
2021-05-03,116.27545166015625,320.6035461425781,182.46810913085938,50.9109992980957,43.85210418701172,17.79497528076172,126.99461364746094,49.649200439453125,677.3099975585938,137.62179565429688,170.3000030517578
2021-05-04,114.47654724121094,316.409423828125,181.22879028320312,50.31800079345703,44.366939544677734,18.088733673095703,124.12528228759766,49.70185470581055,672.8599853515625,133.60560607910156,167.52999877929688
2021-05-05,114.87057495117188,313.0898742675781,178.53370666503906,49.608001708984375,44.4350700378418,18.09438133239746,129.5837860107422,49.5087776184082,673.75,134.38543701171875,167.47000122070312
2021-05-06,115.9911117553711,318.05926513671875,178.8091278076172,49.95500183105469,44.88935089111328,18.309049606323242,134.1727752685547,50.00904083251953,675.7899780273438,137.77777099609375,168.63999938964844
2021-05-07,116.71463775634766,317.125,181.8091278076172,50.38399887084961,44.45779800415039,18.167823791503906,134.4046630859375,51.000797271728516,693.4400024414062,138.83055114746094,170.07000732421875
2021-05-10,113.72820281982422,304.0953369140625,181.27796936035156,48.66899871826172,45.0634880065918,18.43333625793457,131.20681762695312,50.47419357299805,694.719970703125,137.10511779785156,169.02000427246094
2021-05-11,112.65184020996094,304.6518859863281,178.6910858154297,49.507999420166016,44.3215217590332,18.22431755065918,133.32261657714844,50.465423583984375,685.0900268554688,137.79725646972656,167.99000549316406
2021-05-12,109.18751525878906,300.69622802734375,174.93373107910156,48.49800109863281,44.22309112548828,18.060489654541016,132.0087127685547,49.69308853149414,681.97998046875,136.14984130859375,164.25999450683594
2021-05-13,110.61621856689453,303.3896789550781,175.4156951904297,48.66600036621094,44.52593994140625,18.19607162475586,133.43853759765625,50.36887741088867,685.2999877929688,135.6234588623047,162.74000549316406
2021-05-14,113.06471252441406,314.0042419433594,170.85177612304688,49.33700180053711,44.4350700378418,18.213014602661133,136.7233123779297,51.501060485839844,710.4000244140625,135.12628173828125,166.99000549316406
2021-05-17,113.58776092529297,313.5271911621094,167.2911376953125,48.89400100708008,43.86724853515625,17.721534729003906,135.44805908203125,48.67499923706055,686.8499755859375,134.0637969970703,168.22000122070312
2021-05-18,112.27518463134766,308.06085205078125,166.89768981933594,48.62799835205078,43.291839599609375,16.69338607788086,130.42431640625,48.22739791870117,686.1099853515625,134.58041381835938,167.69000244140625
2021-05-19,112.7232894897461,311.66864013671875,166.49441528320312,48.77000045776367,43.09498596191406,16.360082626342773,129.79632568359375,47.604251861572266,679.6500244140625,135.3797607421875,179.35000610351562
2021-05-20,114.48250579833984,316.65789794921875,168.55014038085938,50.16699981689453,42.9965705871582,16.74422836303711,131.5449676513672,48.30638122558594,694.7100219726562,138.23590087890625,185.0800018310547
2021-05-21,113.84630584716797,314.29248046875,169.57308959960938,49.78900146484375,43.08741760253906,16.953245162963867,131.43870544433594,48.34148406982422,692.52001953125,136.6372528076172,184.36000061035156
2021-05-24,117.16673278808594,322.6409912109375,171.45176696777344,50.290000915527344,43.14041519165039,16.806365966796875,133.06173706054688,48.85053634643555,703.1300048828125,138.50880432128906,185.02000427246094
2021-05-25,117.25753784179688,325.78167724609375,173.28128051757812,50.13399887084961,42.76185989379883,16.676429748535156,132.1246337890625,48.88563537597656,695.510009765625,139.6493682861328,184.6199951171875
2021-05-26,118.12300109863281,325.6524353027344,173.57635498046875,50.236000061035156,42.67100524902344,16.69338607788086,134.9167022705078,49.89494705200195,693.5,140.3610382080078,185.6699981689453
2021-05-27,117.24810791015625,330.7112731933594,176.1042022705078,50.38600158691406,42.61800765991211,16.783771514892578,136.52040100097656,50.32499694824219,692.4500122070312,139.32766723632812,186.47999572753906
2021-05-28,116.95878601074219,326.7159118652344,175.72061157226562,50.28099822998047,42.769432067871094,16.625593185424805,136.65567016601562,50.32499694824219,694.530029296875,139.32766723632812,185.55999755859375
2021-05-31,,,,,,,,,,,
2021-06-01,118.1661605834961,327.1134338378906,175.90748596191406,49.90800094604492,42.68614959716797,16.563451766967773,136.897216796875,49.982704162597656,688.8900146484375,140.16700744628906,182.75999450683594
2021-06-02,117.6406478881836,327.13330078125,174.09767150878906,49.92399978637695,42.89057159423828,16.727277755737305,136.2016143798828,49.75452423095703,682.4500122070312,138.0003662109375,176.91000366210938
2021-06-03,116.4987564086914,324.0423889160156,173.35012817382812,48.94300079345703,43.14041519165039,16.512609481811523,137.49620056152344,49.49121856689453,675.6400146484375,138.57618713378906,177.72999572753906
2021-06-04,118.78101348876953,328.3259582519531,174.27471923828125,49.4739990234375,43.382694244384766,16.535205841064453,139.61195373535156,50.0265998840332,682.6500244140625,141.7188262939453,184.4499969482422
2021-06-07,119.21424865722656,334.5177917480469,174.08782958984375,49.465999603271484,43.30698013305664,16.427871704101562,138.64585876464844,49.95637893676758,680.5599975585938,142.2165069580078,184.25999450683594
2021-06-08,119.022705078125,331.6355285644531,173.43865966796875,49.23899841308594,43.269126892089844,16.37137794494629,140.46214294433594,49.52633285522461,677.9099731445312,142.00186157226562,184.8300018310547
2021-06-09,119.494140625,328.2265319824219,173.1533966064453,48.58100128173828,43.19341278076172,16.388330459594727,142.2783966064453,49.37712478637695,676.469970703125,142.3141632080078,183.58999633789062
2021-06-10,120.84343719482422,330.42303466796875,173.6747283935547,48.72700119018555,43.41298294067383,16.48436164855957,141.54417419433594,49.675533294677734,682.9099731445312,142.1580047607422,184.97000122070312
2021-06-11,120.59880065917969,329.23040771484375,174.471435546875,48.87699890136719,43.4054069519043,16.563451766967773,140.42349243164062,49.9212760925293,686.739990234375,142.8704071044922,186.4199981689453
2021-06-14,121.52728271484375,334.7066345214844,175.25831604003906,49.98899841308594,43.291839599609375,16.433517456054688,140.33653259277344,50.2723388671875,690.6099853515625,144.97848510742188,186.75
2021-06-15,120.50896453857422,334.686767578125,172.9763641357422,49.189998626708984,43.3751220703125,16.540855407714844,140.74227905273438,50.30744552612305,687.8300170898438,141.3186492919922,178.60000610351562
2021-06-16,119.86681365966797,329.0514221191406,171.79603576660156,49.24100112915039,42.882991790771484,16.41657066345215,139.99838256835938,50.13191604614258,682.0700073242188,139.1715545654297,171.64999389648438
2021-06-17,120.8305435180664,334.4482116699219,171.7861785888672,49.83399963378906,42.799713134765625,16.235797882080078,141.48619079589844,50.48298263549805,691.0499877929688,138.5176544189453,170.5
2021-06-18,119.21027374267578,327.6402282714844,169.5927734375,50.07699966430664,42.26216506958008,16.184955596923828,139.79551696777344,49.772071838378906,685.5999755859375,137.7271270751953,171.27999877929688
2021-06-21,120.8990249633789,330.2540588378906,171.1173553466797,49.70000076293945,42.69371795654297,16.34313201904297,140.7229766845703,50.2723388671875,694.8099975585938,137.5709686279297,173.47000122070312
2021-06-22,121.41313171386719,336.95281982421875,170.6550750732422,50.88199996948242,42.67857360839844,16.258392333984375,140.87759399414062,50.579532623291016,706.989990234375,137.47335815429688,174.22999572753906
2021-06-23,121.21116638183594,338.5032043457031,172.45504760742188,51.27399826049805,42.451438903808594,16.184955596923828,140.1143341064453,48.69255447387695,699.2899780273438,135.2872314453125,171.8800048828125
2021-06-24,121.58136749267578,341.07733154296875,175.01242065429688,51.805999755859375,42.67857360839844,16.26404571533203,140.66502380371094,49.201595306396484,711.5399780273438,135.31649780273438,175.05999755859375
2021-06-25,121.58979797363281,339.2784423828125,175.42552185058594,52.707000732421875,42.68614959716797,16.32053565979004,140.41380310058594,49.51755142211914,721.2899780273438,135.25794982910156,173.82000732421875
2021-06-28,121.61709594726562,353.4609680175781,173.6747283935547,53.303001403808594,42.53471755981445,16.258392333984375,140.1239776611328,49.236698150634766,721.3599853515625,139.54238891601562,178.08999633789062
2021-06-29,121.35557556152344,349.7340087890625,171.07798767089844,53.349998474121094,42.277305603027344,16.190603256225586,140.07569885253906,49.62287139892578,717.4600219726562,140.63546752929688,178.10000610351562
2021-06-30,121.17393493652344,345.57958984375,172.88783264160156,52.82099914550781,42.4211540222168,16.258392333984375,139.92111206054688,50.04413986206055,721.4500122070312,140.37197875976562,177.02000427246094
2021-07-01,121.52628326416016,352.2187194824219,174.35340881347656,53.354000091552734,42.61800765991211,16.4448184967041,140.41380310058594,50.68484115600586,721.7999877929688,138.72259521484375,178.97000122070312
2021-07-02,124.31818389892578,352.5268249511719,174.20587158203125,53.39799880981445,42.731571197509766,16.512609481811523,141.33160400390625,51.27287292480469,731.9199829101562,139.96206665039062,177.3000030517578
2021-07-05,,,,,,,,,,,
2021-07-06,125.24369812011719,350.6184997558594,170.84193420410156,54.16400146484375,42.7088623046875,16.39397430419922,141.7760467529297,50.823341369628906,729.5399780273438,139.56192016601562,174.07000732421875
2021-07-07,125.52556610107422,348.34259033203125,169.98622131347656,53.59600067138672,42.799713134765625,16.34313201904297,143.02230834960938,51.27286911010742,742.3699951171875,139.51312255859375,173.69000244140625
2021-07-08,124.10627746582031,343.5321960449219,169.96653747558594,53.07600021362305,42.62975311279297,16.30752944946289,141.88233947753906,51.32575607299805,743.5,137.07321166992188,170.6699981689453
2021-07-09,124.57722473144531,348.2729797363281,174.13699340820312,53.597999572753906,42.92833709716797,16.463777542114258,141.06112670898438,51.14946365356445,736.469970703125,137.60023498535156,170.3699951171875
2021-07-12,126.0232925415039,350.9962463378906,181.35665893554688,53.73099899291992,42.989593505859375,16.481138229370117,141.92092895507812,51.35220718383789,719.7999877929688,137.9906463623047,172.10000610351562
2021-07-13,126.38655853271484,349.9327392578125,180.6386260986328,54.06800079345703,42.94365692138672,16.359615325927734,142.761474609375,50.96437072753906,710.7000122070312,139.80587768554688,173.5500030517578
2021-07-14,127.27533721923828,345.5000915527344,180.4123992919922,54.79499816894531,43.1197395324707,16.35382652282715,143.8531494140625,50.92029571533203,701.3699951171875,139.67904663085938,171.8800048828125
2021-07-15,126.05258178710938,342.34954833984375,181.13043212890625,54.29499816894531,43.295841217041016,16.452207565307617,143.31214904785156,51.078956604003906,704.9299926757812,139.23008728027344,168.24000549316406
2021-07-16,126.01783752441406,339.06976318359375,176.36978149414062,53.03099822998047,43.2269401550293,16.400121688842773,144.34588623046875,50.72637939453125,709.989990234375,139.6595458984375,170.52000427246094
2021-07-19,123.6437759399414,334.8855895996094,170.11407470703125,53.22800064086914,42.75224685668945,16.081838607788086,139.70855712890625,49.91546630859375,711.469970703125,137.84425354003906,168.9600067138672
2021-07-20,125.26305389404297,339.566650390625,173.8517608642578,53.10499954223633,42.553184509277344,16.151283264160156,139.50567626953125,50.312110900878906,718.760009765625,137.67828369140625,170.02000427246094
