Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2020-09-24,131.17538452148438,202.2672882080078,134.49386596679688,29.48326301574707,327.846923828125,297.6527404785156,50.79191970825195,146.0500030517578,110.60299682617188,170.4422607421875,57.644798278808594,91.1949234008789,182.53065490722656,121.48098754882812,129.70068359375,222.47964477539062,180.87677001953125,28.222070693969727,34.44379425048828,174.13360595703125,192.4318389892578,23.799192428588867,379.6796875,198.59930419921875,57.409149169921875
2020-09-25,131.8712921142578,204.81761169433594,136.8065948486328,29.77565574645996,334.7195739746094,300.6592712402344,50.889286041259766,156.02999877929688,110.49959564208984,170.69921875,57.59108352661133,91.47860717773438,186.31317138671875,122.64346313476562,134.3175811767578,227.8999481201172,183.7032928466797,28.97115707397461,34.66806411743164,176.34068298339844,196.6766357421875,24.26535415649414,386.3860168457031,197.04612731933594,56.919029235839844
2020-09-28,133.47096252441406,207.29315185546875,139.47511291503906,30.21424674987793,338.0174560546875,302.05255126953125,52.128536224365234,166.0800018310547,111.4579086303711,173.4019775390625,58.65642547607422,93.65665435791016,189.07090759277344,125.0482177734375,136.56536865234375,231.78982543945312,187.3662109375,30.48879051208496,35.73333740234375,177.49761962890625,198.34580993652344,24.653827667236328,388.7929382324219,200.99307250976562,57.80680465698242
2020-09-29,133.22691345214844,206.39324951171875,139.3649444580078,29.824390411376953,336.48529052734375,298.16607666015625,50.98664855957031,163.60000610351562,110.18241119384766,172.44825744628906,58.334144592285156,92.59510803222656,188.36282348632812,122.94515228271484,136.24195861816406,230.93353271484375,187.4630889892578,29.778614044189453,35.144630432128906,175.5308380126953,193.67025756835938,24.11618423461914,389.5304870605469,202.1259765625,57.71432876586914
2020-09-30,134.7994842529297,207.7524871826172,139.44970703125,30.360445022583008,331.7592468261719,289.192138671875,50.93354415893555,165.25999450683594,110.43751525878906,172.21649169921875,58.70117950439453,93.37297821044922,188.5118865966797,122.8386459350586,134.72996520996094,229.12977600097656,185.93101501464844,29.74942970275879,35.041839599609375,175.2015838623047,192.03704833984375,24.1379337310791,383.4647521972656,201.6234588623047,57.723575592041016
2020-10-01,132.5942840576172,205.32461547851562,138.66183471679688,30.409181594848633,329.6905822753906,285.81884765625,50.86273193359375,167.86000061035156,109.47917175292969,170.15750122070312,57.859657287597656,92.05517578125,187.01193237304688,122.65231323242188,135.5546875,231.46188354492188,182.30323791503906,30.255306243896484,35.44365692138672,172.8521728515625,190.1165313720703,23.88620948791504,381.8827819824219,200.56362915039062,57.677337646484375
2020-10-02,135.51351928710938,210.71456909179688,140.29684448242188,31.140167236328125,329.4222412109375,287.7803955078125,52.526878356933594,168.0800018310547,110.56161499023438,171.00428771972656,58.6743278503418,93.94038391113281,193.13294982910156,124.66665649414062,134.99676513671875,232.48219299316406,185.20895385742188,30.887651443481445,36.219242095947266,174.7388153076172,190.8434600830078,23.97633171081543,384.0567321777344,204.135986328125,58.40788650512695
2020-10-05,138.72193908691406,212.74867248535156,142.93148803710938,31.237640380859375,332.347900390625,286.157958984375,52.67734909057617,171.1999969482422,112.20941925048828,176.2899627685547,60.509578704833984,96.17332458496094,198.57383728027344,126.65438842773438,136.77557373046875,236.1352081298828,191.82162475585938,31.130863189697266,35.966949462890625,179.16177368164062,193.0869598388672,24.159692764282227,389.88067626953125,213.08058166503906,59.68406677246094
2020-10-06,136.9505615234375,211.96133422851562,141.38121032714844,30.06804847717285,325.85595703125,283.2156677246094,51.73905944824219,159.5399932861328,111.8509292602539,175.06878662109375,60.232051849365234,95.57848358154297,195.49935913085938,126.2816390991211,136.92919921875,236.18988037109375,190.4832763671875,30.21639060974121,35.116600036621094,177.46202087402344,191.61520385742188,23.842702865600586,388.6174011230469,212.68772888183594,59.02749252319336
2020-10-07,139.87884521484375,216.13265991210938,145.3289337158203,30.75031280517578,331.46502685546875,287.7254943847656,52.83668518066406,164.61000061035156,114.78799438476562,177.94784545898438,61.66444396972656,97.8755111694336,202.68243408203125,128.55332946777344,141.48947143554688,244.37957763671875,195.05319213867188,31.27678680419922,36.060394287109375,182.0985870361328,194.61256408691406,24.454927444458008,393.57354736328125,216.0042724609375,60.15568542480469
2020-10-08,141.5869598388672,219.57286071777344,147.21807861328125,32.40721893310547,336.35552978515625,293.0328674316406,53.819244384765625,168.0,115.6291275024414,179.1422119140625,62.022544860839844,98.36054992675781,203.01785278320312,129.6889190673828,140.85877990722656,246.93032836914062,194.6041259765625,31.792388916015625,36.43416976928711,181.3509979248047,194.19078063964844,24.150373458862305,392.28106689453125,220.29840087890625,59.841270446777344
2020-10-09,143.64756774902344,220.10716247558594,147.72637939453125,33.33314514160156,334.0531005859375,288.9996643066406,53.031429290771484,167.3300018310547,116.72535705566406,183.3582763671875,62.62236022949219,98.40631103515625,203.2041473388672,128.45494079589844,141.24688720703125,247.376708984375,196.63812255859375,31.918861389160156,37.12565994262695,183.13087463378906,195.98562622070312,24.38966178894043,402.6986083984375,223.185546875,60.43312072753906
2020-10-12,146.96446228027344,221.71011352539062,148.5565643310547,33.28441619873047,336.64117431640625,290.2004089355469,53.58024597167969,167.35000610351562,116.2772445678711,181.6647491455078,62.2911262512207,99.02861022949219,203.16688537597656,129.4117431640625,142.74273681640625,249.15310668945312,195.25572204589844,31.753480911254883,36.62105941772461,183.63816833496094,194.94459533691406,24.725303649902344,409.957763671875,223.13986206054688,60.747535705566406
2020-10-13,146.52162170410156,222.36627197265625,145.3289337158203,32.74834442138672,336.6670837402344,286.5429992675781,52.68619918823242,162.13999938964844,114.884521484375,181.0853729248047,61.673397064208984,98.47036743164062,200.7911376953125,128.0794219970703,141.76438903808594,248.46078491210938,194.11099243164062,30.907108306884766,36.56499481201172,180.6568603515625,192.92543029785156,24.610319137573242,411.80426025390625,222.15309143066406,60.22966766357422
2020-10-14,147.8682403564453,223.53799438476562,146.95545959472656,33.23567199707031,338.19927978515625,288.6421203613281,53.05799102783203,163.24000549316406,116.10486602783203,181.03187561035156,62.112056732177734,99.01030731201172,201.25701904296875,127.76642608642578,140.99627685546875,251.64923095703125,195.27334594726562,30.897380828857422,36.6771240234375,182.2676544189453,195.0522918701172,25.00810432434082,415.1568603515625,222.91143798828125,60.67356872558594
2020-10-15,149.16067504882812,223.32241821289062,146.22691345214844,33.479339599609375,334.217529296875,288.5779113769531,53.54484176635742,164.24000549316406,116.57369232177734,181.64691162109375,62.2911262512207,99.4129638671875,207.44326782226562,125.9065933227539,140.72137451171875,256.9966125488281,195.8720245361328,30.48879051208496,36.256622314453125,185.827392578125,196.84715270996094,25.182144165039062,418.3053894042969,226.08177185058594,60.29439163208008
2020-10-16,152.51368713378906,225.02842712402344,148.13302612304688,35.52611541748047,334.54644775390625,289.8795471191406,54.66017150878906,167.35000610351562,117.87678527832031,184.18724060058594,62.917781829833984,99.98953247070312,207.62953186035156,127.1852798461914,141.0447998046875,258.5999755859375,196.18023681640625,30.615253448486328,37.07893753051758,186.75291442871094,196.3086700439453,24.896228790283203,421.6482849121094,227.525390625,60.13719177246094
2020-10-19,151.41107177734375,223.2567901611328,145.36282348632812,35.52611541748047,332.1315002441406,285.37890625,54.40346908569336,167.11000061035156,116.89775848388672,180.42578125,62.63130569458008,98.73577880859375,206.42770385742188,124.00203704833984,139.15274047851562,256.8691101074219,194.72738647460938,30.644439697265625,37.237796783447266,183.02410888671875,191.74981689453125,24.566804885864258,412.91204833984375,223.3500213623047,59.51760482788086
2020-10-20,152.73062133789062,223.91294860839844,146.77757263183594,35.769775390625,322.1773376464844,283.2889709472656,54.2087287902832,167.24000549316406,117.86299133300781,181.3349151611328,62.6671257019043,99.51364135742188,208.29103088378906,123.80535888671875,141.40052795410156,261.8157958984375,195.7135772705078,31.11140251159668,37.52747344970703,184.0208282470703,193.72410583496094,24.902446746826172,410.9393310546875,220.1705322265625,59.545345306396484
2020-10-21,151.29360961914062,221.59759521484375,146.44717407226562,35.67230987548828,317.78887939453125,282.6656494140625,53.420902252197266,163.86000061035156,116.63575744628906,180.6307830810547,61.95986557006836,99.09268188476562,207.19166564941406,122.15113830566406,139.66212463378906,257.15155029296875,195.69593811035156,30.644439697265625,37.228458404541016,177.5242462158203,190.7537078857422,24.464252471923828,409.5691223144531,216.3697509765625,58.92576217651367
2020-10-22,153.336181640625,222.047607421875,149.81883239746094,37.621612548828125,319.36419677734375,277.7340393066406,55.5896110534668,169.07000732421875,117.69751739501953,179.8018035888672,62.45225524902344,100.5569076538086,209.94943237304688,124.66370391845703,139.87237548828125,251.38499450683594,196.8758544921875,32.804141998291016,39.18144607543945,166.54246520996094,191.26524353027344,25.399686813354492,415.4581604003906,218.6630096435547,58.48188018798828
2020-10-23,153.29978942871094,224.53163146972656,148.7090301513672,37.18302917480469,324.01239013671875,282.7205505371094,55.386016845703125,167.36000061035156,117.07012176513672,184.24070739746094,62.68500518798828,100.49286651611328,210.70401000976562,125.80824279785156,138.9910430908203,258.317626953125,199.2444610595703,33.076541900634766,39.98508071899414,167.43240356445312,193.3023223876953,25.2629451751709,416.5076599121094,222.10743713378906,58.67607879638672
2020-10-26,148.3986358642578,219.58226013183594,144.15988159179688,35.96470642089844,319.00927734375,284.01312255859375,53.828094482421875,160.8300018310547,114.56047821044922,178.1885223388672,60.634910583496094,98.3056411743164,203.7817840576172,123.85005187988281,135.837646484375,252.90635681152344,194.31353759765625,31.062761306762695,38.405853271484375,164.37107849121094,189.04861450195312,24.510868072509766,406.0997314453125,216.47938537597656,58.45412826538086
2020-10-27,143.58839416503906,214.20164489746094,141.26258850097656,34.60020065307617,313.7119445800781,276.93658447265625,50.03950500488281,155.24000549316406,111.0235595703125,177.03866577148438,59.909767150878906,96.47533416748047,197.28811645507812,120.59529113769531,138.13397216796875,249.9821014404297,193.52105712890625,29.875898361206055,37.31254959106445,159.8056640625,182.74880981445312,24.26846694946289,383.4669189453125,216.42453002929688,57.307430267333984
2020-10-28,137.45057678222656,209.38351440429688,136.5270538330078,36.15964126586914,303.6971740722656,269.1817321777344,46.3305778503418,148.13999938964844,109.2999038696289,171.73521423339844,58.181941986083984,93.62920379638672,189.34109497070312,118.41354370117188,125.95706176757812,236.8457794189453,188.0706329345703,28.844688415527344,35.6398811340332,154.28811645507812,177.78611755371094,23.59718894958496,357.13153076171875,213.80239868164062,54.55165100097656
2020-10-29,140.64227294921875,213.74234008789062,139.44125366210938,35.91596603393555,305.0648498535156,268.0175476074219,47.038719177246094,148.2899932861328,109.26543426513672,175.42535400390625,57.6895637512207,95.37716674804688,193.6360321044922,117.42102813720703,130.4688262939453,243.24993896484375,191.46063232421875,29.924541473388672,36.97615432739258,156.6642303466797,184.5257110595703,24.206310272216797,360.3481140136719,215.47438049316406,56.21622085571289
2020-10-30,142.80641174316406,211.7644805908203,139.7377471923828,36.15964126586914,303.0653076171875,265.661865234375,48.083248138427734,144.38999938964844,110.28583526611328,174.59642028808594,58.00290298461914,94.98365783691406,194.1204833984375,117.42997741699219,127.03248596191406,236.37208557128906,193.61788940429688,29.807802200317383,36.93877410888672,157.68763732910156,187.66661071777344,24.532623291015625,360.8631286621094,216.64382934570312,56.66934585571289
2020-11-02,148.46229553222656,217.19189453125,147.0740509033203,36.64695739746094,305.04754638671875,271.9042663574219,49.34905242919922,148.60000610351562,112.34040069580078,180.12269592285156,60.8408203125,98.23242950439453,203.1203155517578,121.68619537353516,129.00535583496094,243.21356201171875,200.4772186279297,29.399202346801758,35.88284683227539,159.5120086669922,192.99725341796875,25.409008026123047,370.19232177734375,224.19967651367188,57.46463394165039
2020-11-03,152.48143005371094,224.93470764160156,151.81813049316406,38.25514221191406,314.586181640625,279.4115295410156,50.490943908691406,153.64999389648438,114.11234283447266,185.57774353027344,63.02522277832031,101.81067657470703,210.74130249023438,123.57286834716797,132.18299865722656,250.0458984375,204.30747985839844,30.060739517211914,36.303340911865234,164.97621154785156,200.57139587402344,26.173519134521484,372.5343322753906,231.4905548095703,57.99174880981445
