Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2021-07-16,147.6667022705078,32.27562713623047,68.30902099609375,100.11228942871094,222.49978637695312,56.69010543823242,58.266788482666016,214.91543579101562,110.22067260742188,246.48431396484375,316.7033386230469,247.76443481445312,513.978515625,389.6495666503906,452.80987548828125,215.68223571777344,211.24563598632812,70.42249298095703,143.77207946777344,580.0231323242188
2021-07-19,146.59495544433594,32.11565017700195,67.45976257324219,98.340087890625,224.10780334472656,55.8983039855957,57.927181243896484,213.849365234375,107.54838562011719,238.16897583007812,310.7300109863281,246.85960388183594,515.7881469726562,379.771484375,443.2228088378906,209.96343994140625,209.73263549804688,69.51766204833984,140.74481201171875,582.002197265625
2021-07-20,147.97415161132812,32.83555603027344,66.68929290771484,98.87687683105469,224.95010375976562,56.20155334472656,58.71675109863281,213.98805236816406,109.9665756225586,244.17823791503906,318.3500061035156,246.72914123535156,516.7374267578125,383.4013671875,442.80938720703125,214.01272583007812,239.8678741455078,70.49142456054688,145.86209106445312,584.0010986328125
2021-07-21,148.8877410888672,32.81155776977539,66.88191223144531,99.6777572631836,227.122802734375,56.57218933105469,58.08000564575195,212.21990966796875,111.31586456298828,247.52734375,314.9800109863281,243.4231719970703,508.5104675292969,384.95184326171875,445.6748352050781,215.4424285888672,240.20516967773438,71.57726287841797,149.55482482910156,580.5004272460938
2021-07-22,149.31813049316406,33.171504974365234,67.00448608398438,100.1463623046875,228.2714080810547,57.246063232421875,58.28376388549805,212.1245574951172,111.368408203125,247.92922973632812,324.6300048828125,251.3922576904297,518.6358032226562,386.0009765625,445.88641357421875,214.21566772460938,237.8344268798828,71.63793182373047,148.70193481445312,583.64306640625
2021-07-23,150.90814208984375,33.3394889831543,67.88876342773438,100.70018005371094,233.68885803222656,57.566158294677734,58.59788131713867,214.7074432373047,112.621337890625,251.34530639648438,325.4866638183594,253.4019317626953,526.309326171875,387.792724609375,453.1175537109375,214.80593872070312,239.44383239746094,72.19279479980469,149.9296875,583.115966796875
2021-07-26,150.97840881347656,33.44347381591797,67.62610626220703,100.35940551757812,232.7891845703125,57.01862716674805,58.368656158447266,212.4192352294922,112.20954895019531,252.1682586669922,322.0333251953125,252.4536590576172,523.2042846679688,383.9305725097656,449.35772705078125,210.7105712890625,236.84181213378906,71.84599304199219,149.62979125976562,574.59326171875
2021-07-27,151.67242431640625,33.675437927246094,68.16018676757812,100.50422668457031,233.14332580566406,56.85014724731445,58.52147674560547,212.07254028320312,114.0932846069336,256.7804260253906,325.02667236328125,252.81906127929688,524.351318359375,385.3788757324219,449.5404052734375,211.11643981933594,238.7017822265625,72.51356506347656,152.6195831298828,577.805419921875
2021-07-28,151.25074768066406,34.75529479980469,68.58042907714844,101.00691986083984,235.94778442382812,57.894676208496094,59.48084259033203,211.69984436035156,114.35613250732422,257.0962219238281,324.1666564941406,254.80262756347656,522.3638916015625,379.8735656738281,423.8758239746094,209.61294555664062,237.00564575195312,72.21881103515625,152.3571319580078,583.1755981445312
2021-07-29,151.25074768066406,34.53737258911133,67.35469818115234,101.2795639038086,234.81832885742188,57.40611267089844,59.28558349609375,210.14842224121094,114.49630737304688,257.57464599609375,327.163330078125,258.9350280761719,527.8024291992188,382.5751647949219,414.2022705078125,211.1809844970703,238.90415954589844,72.01073455810547,152.52586364746094,579.9137573242188
2021-07-30,151.26832580566406,34.55352020263672,67.30216979980469,99.08985900878906,233.06675720214844,57.17024612426758,57.97813415527344,209.3509979248047,115.04827880859375,259.25872802734375,330.4866638183594,258.8132629394531,533.9725952148438,382.705078125,409.50006103515625,211.67909240722656,239.19325256347656,71.40384674072266,153.16317749023438,571.4406127929688
2021-08-02,151.32980346679688,35.48171615600586,66.69805145263672,98.36566162109375,236.033935546875,57.29659652709961,58.02906036376953,207.83421325683594,115.00446319580078,258.4263610839844,330.8500061035156,258.4218444824219,527.7133178710938,385.8152770996094,413.0771789550781,211.54994201660156,241.89166259765625,71.44721221923828,152.77890014648438,573.9468383789062
2021-08-03,153.19212341308594,36.869998931884766,66.89940643310547,99.0472640991211,245.02157592773438,58.383235931396484,59.28558349609375,211.552490234375,115.17971801757812,256.455078125,333.2033386230469,263.0240173339844,530.9864501953125,391.6919860839844,409.14434814453125,215.80215454101562,244.3105926513672,72.82568359375,144.0626220703125,583.275146484375
2021-08-04,152.28729248046875,36.474491119384766,66.0851821899414,98.05040740966797,251.22396850585938,57.69249725341797,58.78466033935547,197.88409423828125,112.48115539550781,251.2591552734375,330.2933349609375,265.8863220214844,532.8552856445312,391.35784912109375,409.83660888671875,213.51461791992188,239.25108337402344,70.70159149169922,138.9265594482422,577.7457275390625
2021-08-05,152.5771942138672,36.36956787109375,66.18146514892578,98.08446502685547,252.87025451660156,57.633548736572266,58.83561706542969,202.80715942382812,112.1657485961914,253.1060333251953,339.70001220703125,267.208740234375,536.2864379882812,381.7488708496094,399.92266845703125,190.2058868408203,240.0220489501953,69.40115356445312,140.74481201171875,599.1470336914062
2021-08-06,152.0677032470703,36.37763595581055,66.0501480102539,97.51363372802734,252.15235900878906,57.380836486816406,58.394126892089844,199.47889709472656,112.70893859863281,251.24002075195312,343.3399963378906,267.3304443359375,532.182861328125,385.3974609375,403.1055603027344,193.05606079101562,241.0435791015625,70.44151306152344,139.64820861816406,607.4907836914062
2021-08-09,152.5947723388672,37.11213302612305,65.9450912475586,97.18134307861328,255.7129669189453,56.757503509521484,58.122459411621094,197.52005004882812,111.20195007324219,246.44606018066406,344.0,267.93072509765625,535.109619140625,381.4517822265625,400.6439514160156,194.76246643066406,239.61729431152344,70.7883071899414,138.18612670898438,610.5538330078125
2021-08-10,152.64747619628906,38.89590072631836,65.83126068115234,97.8288803100586,257.9049072265625,56.757503509521484,58.78466033935547,197.58078002929688,109.78258514404297,242.58023071289062,331.8733215332031,268.72247314453125,534.3284912109375,382.29656982421875,398.8649597167969,194.57798767089844,231.92691040039062,72.16679382324219,136.6209259033203,611.5880737304688
2021-08-11,152.673828125,37.37849044799805,65.8487777709961,96.89167785644531,252.78411865234375,56.32789993286133,59.294071197509766,197.72808837890625,110.4309310913086,246.4173583984375,331.8833312988281,270.1927795410156,531.25341796875,378.5458679199219,393.095458984375,194.90084838867188,232.4087371826172,73.64929962158203,136.5553436279297,605.0940551757812
2021-08-12,153.90367126464844,38.12913131713867,66.5754623413086,98.52753448486328,252.9954071044922,56.39529037475586,60.177024841308594,197.7454376220703,111.72765350341797,249.65162658691406,333.3333435058594,272.9766540527344,535.9501953125,376.8932800292969,390.15301513671875,193.40658569335938,233.73866271972656,73.81404113769531,137.2207489013672,604.646484375
2021-08-13,154.82598876953125,39.129966735839844,67.17082214355469,99.24323272705078,253.7059326171875,56.86700439453125,60.41474914550781,199.07154846191406,112.44609069824219,251.8046112060547,334.3466796875,274.27301025390625,538.5508422851562,380.33770751953125,394.98980712890625,194.26438903808594,234.16268920898438,73.1377944946289,136.92083740234375,621.3438720703125
2021-08-16,156.22274780273438,39.47704315185547,68.230224609375,100.88763427734375,259.2081604003906,57.85255432128906,60.881710052490234,201.82286071777344,113.54129028320312,253.62271118164062,339.413330078125,277.352783203125,548.2610473632812,387.33782958984375,396.3263854980469,194.53189086914062,237.37185668945312,74.03076934814453,137.37074279785156,625.1328735351562
2021-08-17,157.6545867919922,40.695823669433594,69.01820373535156,101.95266723632812,261.86798095703125,58.088417053222656,62.00236511230469,201.93638610839844,114.56639099121094,256.04364013671875,345.0,279.2232971191406,550.0902709960938,391.5805969238281,397.4803161621094,194.16290283203125,236.13832092285156,74.96710205078125,138.57974243164062,643.8689575195312
2021-08-18,155.65179443359375,39.799896240234375,68.10765838623047,99.93338012695312,257.8445129394531,57.220787048339844,61.093955993652344,198.1282196044922,113.3134994506836,252.21607971191406,346.4599914550781,274.0206298828125,538.570556640625,387.4399108886719,392.48004150390625,189.6431884765625,233.67120361328125,73.33720397949219,135.3181915283203,632.064453125
2021-08-19,156.864013671875,39.38825607299805,68.69425964355469,100.47864532470703,259.6498718261719,57.709354400634766,60.847740173339844,195.98831176757812,112.96304321289062,252.9241943359375,351.8800048828125,278.21405029296875,545.7098999023438,397.2532043457031,397.797607421875,190.17819213867188,237.55496215820312,73.02509307861328,135.0745086669922,652.0138549804688
2021-08-20,157.6282501220703,39.32368850708008,68.88687896728516,101.23696899414062,260.13958740234375,58.29057693481445,61.501468658447266,195.23719787597656,113.8128890991211,253.8427734375,347.94000244140625,279.7365417480469,548.7949829101562,398.94281005859375,397.720703125,191.42340087890625,240.29188537597656,73.56260681152344,136.3303985595703,659.6116943359375
2021-08-23,156.94784545898438,40.30031967163086,68.62421417236328,101.69705200195312,257.1723937988281,58.071571350097656,61.59485626220703,197.08010864257812,112.5687484741211,253.8427734375,348.67333984375,277.1961669921875,546.431640625,394.90423583984375,398.547607421875,191.6171112060547,240.5906524658203,73.34585571289062,136.21795654296875,663.6094970703125
2021-08-24,154.98609924316406,39.04926681518555,68.04637145996094,101.9697036743164,252.3231658935547,57.717769622802734,61.34014892578125,195.9796142578125,116.15223693847656,259.411865234375,348.89666748046875,278.9622497558594,544.3352661132812,393.0939025878906,396.4994812011719,195.44503784179688,240.42681884765625,72.66094970703125,139.40455627441406,666.2548828125
2021-08-25,153.96102905273438,38.3470458984375,67.47725677490234,102.58314514160156,253.37942504882812,56.94281768798828,60.62699508666992,193.542724609375,117.88703155517578,259.78509521484375,347.9866638183594,277.94439697265625,541.9522094726562,389.68670654296875,390.97998046875,194.98387145996094,242.9420928955078,72.45288848876953,140.95095825195312,665.4891357421875
2021-08-26,153.1392364501953,38.242122650146484,67.03948974609375,102.58314514160156,250.9308319091797,56.42898178100586,60.64399337768555,193.43795776367188,116.85316467285156,259.459716796875,347.4166564941406,276.95257568359375,546.5899658203125,387.0036315917969,387.2779235839844,191.66323852539062,241.93020629882812,71.98472595214844,140.20120239257812,662.0979614257812
2021-08-27,152.81228637695312,37.612552642822266,66.80311584472656,101.8844985961914,249.42323303222656,56.10045623779297,60.51662826538086,194.58212280273438,117.23867797851562,261.6318359375,345.50665283203125,277.61370849609375,542.3775634765625,388.77691650390625,390.1722412109375,194.32891845703125,242.71083068847656,72.57425689697266,140.65106201171875,659.631591796875
2021-08-30,153.45730590820312,37.74170684814453,66.97819519042969,102.72799682617188,251.88140869140625,56.61430358886719,61.13640594482422,195.76123046875,117.26495361328125,262.2633972167969,352.9700012207031,284.49542236328125,552.2855834960938,388.3497619628906,389.931884765625,191.36810302734375,244.29132080078125,73.34585571289062,140.3792724609375,673.3455810546875
2021-08-31,152.98899841308594,37.184776306152344,66.79434967041016,102.90692901611328,248.02130126953125,56.31948471069336,61.790130615234375,196.9840545654297,116.94955444335938,265.1531982421875,351.1866760253906,282.0159606933594,548.7454833984375,386.4651184082031,389.8453063964844,195.22366333007812,243.79983520507812,74.89775085449219,141.00721740722656,669.6859130859375
2021-09-01,153.52801513671875,37.160560607910156,66.69805145263672,95.6562271118164,247.16665649414062,55.43501281738281,61.01754379272461,195.0800018310547,117.5541000366211,264.7416687011719,354.2366638183594,285.0086669921875,555.4398193359375,387.4677429199219,390.0183410644531,194.67022705078125,243.4913787841797,74.3082046508789,141.40089416503906,677.2041625976562
2021-09-02,154.57960510253906,37.806270599365234,67.52105712890625,95.4432144165039,249.25042724609375,55.696144104003906,61.41657257080078,197.35964965820312,118.04475402832031,265.7081604003906,357.1766662597656,288.3406982421875,559.1478271484375,393.3724060058594,400.1727600097656,201.27456665039062,244.08892822265625,75.39192199707031,139.7325897216797,672.0228881835938
2021-09-03,154.67678833007812,37.806270599365234,67.64360809326172,95.1024169921875,249.21202087402344,55.266536712646484,61.093955993652344,197.71771240234375,117.95712280273438,264.72259521484375,357.25665283203125,289.21075439453125,561.7583618164062,392.58331298828125,399.59576416015625,200.0846405029297,243.77088928222656,75.83409118652344,137.5301055908203,675.8218383789062
2021-09-06,,,,,,,,,,,,,,,,,,,,
2021-09-07,152.27320861816406,37.73362731933594,66.5229263305664,92.89568328857422,244.6700439453125,54.91276168823242,60.44021987915039,193.3243865966797,117.9045639038086,266.655517578125,359.38665771484375,287.09661865234375,562.8064575195312,391.0792236328125,397.81689453125,200.4553680419922,242.98065185546875,75.06246185302734,137.41758728027344,665.1212158203125
