Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,KHC,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2021-06-28,120.89630889892578,47.42572021484375,127.96135711669922,43.446685791015625,376.7424621582031,33.68777084350586,80.1854248046875,56.52885055541992,111.84680938720703,73.46033477783203,33.034244537353516,51.81707000732422,156.5195770263672,67.8078384399414,35.747196197509766,47.72208023071289,212.66783142089844,293.7957763671875,39.2308464050293,80.64278411865234
2021-06-29,120.07435607910156,47.07609939575195,127.87432861328125,43.19500732421875,378.880126953125,33.40216064453125,79.59219360351562,56.0478515625,112.32991027832031,73.037841796875,32.79182815551758,51.3720588684082,154.2418212890625,67.32746124267578,35.284000396728516,47.373931884765625,214.14193725585938,296.5698547363281,39.03408432006836,80.52901458740234
2021-06-30,120.54785919189453,47.294612884521484,128.9447479248047,44.36532211303711,375.91583251953125,34.04478454589844,80.54300689697266,56.137752532958984,113.38082885742188,73.12772369384766,32.953433990478516,52.14226531982422,156.1967010498047,69.16897583007812,34.7935791015625,46.72986602783203,216.83978271484375,297.1022644042969,38.99987030029297,80.79448699951172
2021-07-01,120.82484436035156,47.16350173950195,128.97084045410156,43.830501556396484,374.83282470703125,34.151885986328125,81.17689514160156,56.16472244262695,113.16047668457031,73.47830963134766,32.71909713745117,51.53466033935547,155.7663116455078,68.75727081298828,34.630096435546875,46.982269287109375,215.11537170410156,296.168212890625,39.111080169677734,80.49110412597656
2021-07-02,121.41449737548828,47.35578918457031,129.5886688232422,44.07903289794922,379.022705078125,33.93767166137695,81.51008605957031,56.281612396240234,113.86390686035156,73.44236755371094,32.630210876464844,51.53466033935547,156.0353546142578,68.55140686035156,34.84807205200195,46.83430862426758,214.54983520507812,296.61651611328125,39.05974578857422,80.84188079833984
2021-07-05,,,,,,,,,,,,,,,,,,,,
2021-07-06,121.4859390258789,47.09357833862305,129.78021240234375,44.02555465698242,378.9465637207031,33.32361602783203,80.169189453125,56.0478515625,114.10969543457031,73.6850814819336,32.040313720703125,51.209468841552734,157.02174377441406,67.43260192871094,33.97617721557617,45.27635192871094,212.73272705078125,297.99896240234375,38.95710372924805,81.07890319824219
2021-07-07,122.3972396850586,47.47816467285156,130.35450744628906,43.95319366455078,384.4760437011719,33.4093017578125,80.282958984375,56.68619155883789,115.0250015258789,74.30531311035156,32.201927185058594,51.680145263671875,158.33999633789062,66.99404907226562,34.185062408447266,46.033565521240234,210.52621459960938,298.1016845703125,39.41904067993164,82.13127136230469
2021-07-08,122.37936401367188,47.31209182739258,130.41543579101562,43.91544723510742,386.82269287109375,33.152252197265625,79.94163513183594,56.59627914428711,114.6690444946289,74.0176773071289,31.99990463256836,51.49026870727539,157.64051818847656,66.49281311035156,34.40304946899414,45.894317626953125,210.46133422851562,292.8896484375,39.2308464050293,82.01750183105469
2021-07-09,122.42404174804688,47.600528717041016,130.08474731445312,44.138816833496094,391.7821960449219,33.8448486328125,80.77869415283203,56.65921401977539,114.43174743652344,74.09857177734375,32.28274154663086,51.5247917175293,158.5013885498047,68.14865112304688,34.75724792480469,46.28596878051758,211.09176635742188,296.9061279296875,39.04264831542969,82.46309661865234
2021-07-12,122.52230834960938,47.61800765991211,130.11085510253906,44.0601692199707,387.5163269042969,33.909114837646484,80.08792114257812,56.59627914428711,114.16055297851562,74.54802703857422,32.153446197509766,51.15367126464844,158.564208984375,67.33415985107422,34.7935791015625,45.998748779296875,209.95143127441406,299.343994140625,38.96564865112305,82.02696990966797
2021-07-13,122.37039947509766,48.08999252319336,133.11325073242188,44.22690200805664,386.7371520996094,33.44500732421875,79.40528869628906,56.70416259765625,113.8554458618164,74.287353515625,31.64436149597168,51.0328483581543,157.7660369873047,65.61566925048828,34.57560729980469,44.989131927490234,209.01504516601562,299.48406982421875,38.560298919677734,81.5624008178711
2021-07-14,123.27276611328125,49.17381286621094,134.48825073242188,44.532066345214844,389.48297119140625,33.9590950012207,80.90869903564453,57.099761962890625,114.6181869506836,74.81773376464844,31.506988525390625,51.15367126464844,159.23672485351562,65.53510284423828,34.80265808105469,44.858577728271484,209.3209991455078,305.02301025390625,38.26706314086914,81.49604797363281
2021-07-15,124.32698822021484,49.33113479614258,135.1060791015625,44.566673278808594,391.2596740722656,33.909114837646484,80.70553588867188,57.648189544677734,115.3809585571289,75.17729187011719,31.86253547668457,51.593833923339844,160.95851135253906,64.97123718261719,35.274932861328125,44.423397064208984,208.56080627441406,305.3965759277344,38.862159729003906,81.97010803222656
2021-07-16,125.53309631347656,49.29616928100586,135.6021728515625,44.535213470458984,389.8819885253906,33.78059005737305,80.37235260009766,57.77406311035156,117.39805603027344,75.86045837402344,31.75748634338379,51.82685470581055,161.40692138671875,64.06722259521484,35.747196197509766,43.944698333740234,207.68002319335938,303.0895080566406,39.26750564575195,82.79491424560547
2021-07-19,125.47057342529297,48.71055603027344,135.584716796875,44.431396484375,393.4732666015625,33.4093017578125,79.58406829833984,57.55827331542969,117.83875274658203,75.4829330444336,31.789798736572266,52.413753509521484,160.90469360351562,63.073753356933594,37.300235748291016,43.831546783447266,205.83509826660156,295.2621154785156,39.59524917602539,82.96556091308594
2021-07-20,124.8005142211914,48.797969818115234,135.6021728515625,44.63274383544922,395.4588623046875,33.70918655395508,77.14608001708984,57.9089241027832,116.72852325439453,74.7327880859375,31.838293075561523,51.71466064453125,161.6669464111328,65.04283142089844,36.846126556396484,44.32765197753906,208.75546264648438,302.1181335449219,39.05189895629883,82.47254943847656
2021-07-21,124.36273193359375,49.427284240722656,135.097412109375,44.41251754760742,394.29034423828125,33.79487228393555,78.45446014404297,57.55827331542969,114.78770446777344,74.27186584472656,31.814056396484375,50.912025451660156,159.64031982421875,65.57984924316406,36.42835235595703,44.03173828125,209.38589477539062,301.77252197265625,38.456809997558594,80.52901458740234
2021-07-22,123.88623046875,49.35736083984375,135.05386352539062,44.4439811706543,396.6940612792969,33.55210494995117,79.02332305908203,57.39645004272461,114.37242126464844,73.9645767211914,31.35344886779785,50.7480354309082,158.64491271972656,64.40734100341797,36.08323669433594,43.90987777709961,207.52239990234375,305.0416259765625,38.180824279785156,80.73760986328125
2021-07-23,125.67532348632812,49.8293342590332,136.78562927246094,44.80891799926758,402.2899169921875,33.909114837646484,79.96601104736328,58.34048080444336,114.97416687011719,75.26602172851562,31.692838668823242,51.265872955322266,160.75225830078125,65.22185516357422,36.228546142578125,43.25711441040039,208.20849609375,311.55194091796875,38.43955612182617,81.98906707763672
2021-07-26,126.11582946777344,49.873050689697266,136.68995666503906,44.87183380126953,402.0999755859375,33.994808197021484,80.48612213134766,58.29551696777344,114.49956512451172,75.9980697631836,31.935264587402344,51.19682693481445,159.6223602294922,65.62462615966797,36.137725830078125,43.944698333740234,208.43096923828125,311.337158203125,38.38780212402344,81.95113372802734
2021-07-27,126.62831115722656,50.047855377197266,137.4470672607422,44.87498092651367,403.154541015625,34.12332534790039,81.1362533569336,58.64616394042969,115.47419738769531,75.87152862548828,31.733243942260742,51.39532470703125,160.73431396484375,65.86628723144531,36.355690002441406,43.52692413330078,209.85873413085938,308.0306396484375,38.54304504394531,82.52944946289062
2021-07-28,124.74933624267578,49.593353271484375,136.18521118164062,44.6925048828125,401.140380859375,34.00193786621094,80.40486907958984,57.000858306884766,114.32156372070312,75.1756362915039,31.450414657592773,50.76529312133789,158.27719116210938,65.91999053955078,36.355690002441406,43.10914611816406,209.91432189941406,309.0486755371094,38.03419876098633,81.81840515136719
2021-07-29,125.39662170410156,49.86430358886719,136.46368408203125,44.7491455078125,404.8049621582031,34.70168685913086,81.50193786621094,56.93792724609375,115.41487884521484,75.48292541503906,31.4989070892334,50.84297180175781,160.0886993408203,67.19988250732422,36.98236846923828,43.00469970703125,208.19918823242188,311.58935546875,37.89621353149414,82.39671325683594
2021-07-30,127.86894226074219,49.846824645996094,136.58551025390625,44.846675872802734,409.0312194824219,34.30182647705078,81.33940887451172,56.87499237060547,115.0250015258789,71.8497543334961,31.0867862701416,50.79981231689453,160.41148376464844,66.4122543334961,36.96420669555664,42.55210876464844,207.98597717285156,311.8135681152344,37.706478118896484,82.08384704589844
2021-08-02,127.55429077148438,49.71571731567383,136.0372772216797,44.742855072021484,408.269775390625,34.080482482910156,81.29065704345703,57.054805755615234,114.1351089477539,71.88593292236328,31.17567253112793,51.2399787902832,159.99000549316406,65.4992904663086,37.24574279785156,42.865440368652344,206.54893493652344,306.05975341796875,37.35286331176758,81.15474700927734
2021-08-03,129.41525268554688,49.750675201416016,136.34185791015625,45.246219635009766,414.1236572265625,34.12332534790039,81.62386322021484,56.982887268066406,114.95722961425781,71.77745819091797,31.466581344604492,51.25724792480469,161.28138732910156,64.94438171386719,38.70796203613281,42.76100540161133,205.20469665527344,305.9383850097656,37.38736343383789,80.7186279296875
2021-08-04,128.0487518310547,49.03395462036133,134.06179809570312,44.93791961669922,414.0950927734375,33.580657958984375,80.85182189941406,55.49042892456055,113.3130111694336,70.72004699707031,29.85041618347168,49.73825454711914,159.7658233642578,64.2193832397461,38.07221603393555,41.79489517211914,203.39682006835938,304.29443359375,36.61116027832031,79.4197769165039
2021-08-05,128.1116943359375,49.38358688354492,134.2880859375,45.7716064453125,421.8526916503906,33.81629180908203,80.9330825805664,55.616302490234375,113.0672378540039,71.3074951171875,29.85041618347168,49.695106506347656,160.29490661621094,65.80362701416016,38.02680969238281,42.03860092163086,203.50807189941406,307.01251220703125,36.421417236328125,79.40081787109375
2021-08-06,127.13176727294922,49.50594711303711,134.30543518066406,45.68980026245117,418.464111328125,33.80915451049805,80.624267578125,55.53538513183594,112.931640625,71.06348419189453,30.060522079467773,49.94538879394531,160.1514129638672,66.1616439819336,37.917823791503906,42.734893798828125,202.84982299804688,307.1432800292969,36.481788635253906,79.17329406738281
2021-08-09,127.823974609375,49.51469039916992,134.32289123535156,45.79991912841797,419.2637023925781,33.90196990966797,80.61614990234375,55.76014709472656,113.77916717529297,70.80138397216797,30.14940643310547,50.35966110229492,160.04385375976562,65.74095916748047,38.399166107177734,42.94377517700195,202.0590057373047,304.93896484375,36.73189926147461,79.7610855102539
2021-08-10,127.9049301147461,49.64579391479492,134.39248657226562,46.77518844604492,421.700439453125,34.3518180847168,81.23377990722656,55.77812957763672,113.47404479980469,71.15386962890625,30.278697967529297,50.48048400878906,160.48326110839844,70.02823638916016,38.8532829284668,44.56264877319336,202.86842346191406,306.1064758300781,36.66290283203125,79.7610855102539
2021-08-11,128.2195587158203,49.58460998535156,134.92337036132812,47.193607330322266,422.9092712402344,34.394649505615234,81.07125091552734,56.16472244262695,113.72830200195312,71.4882583618164,30.52112579345703,50.96379852294922,160.22317504882812,69.95662689208984,39.05308532714844,45.30245590209961,198.53309631347656,305.9850158691406,36.938899993896484,79.87484741210938
2021-08-12,128.51625061035156,49.68075942993164,134.94944763183594,47.067298889160156,423.918212890625,34.358951568603516,81.27442169189453,56.09280014038086,113.80459594726562,71.20807647705078,30.189807891845703,50.877506256103516,159.29954528808594,70.51153564453125,38.91617965698242,43.84025573730469,197.17481994628906,305.22845458984375,36.73189926147461,79.94123077392578
2021-08-13,129.1365966796875,50.02163314819336,136.21131896972656,47.2157096862793,426.25982666015625,34.70168685913086,82.55841827392578,56.96489715576172,115.66911315917969,71.7955322265625,30.6019344329834,51.64562225341797,160.87777709960938,71.10230255126953,39.07133483886719,43.98821258544922,198.75637817382812,305.0603332519531,37.24074935913086,80.92351531982422
2021-08-16,130.03562927246094,50.240142822265625,137.5427703857422,47.60093688964844,431.0570983886719,34.55173873901367,83.20854187011719,57.26158905029297,117.44042205810547,72.10282135009766,30.71506690979004,51.895904541015625,162.4561004638672,71.00383758544922,39.655452728271484,43.84894943237305,199.1378173828125,306.34930419921875,37.46498107910156,81.97905731201172
2021-08-17,130.25137329101562,50.065338134765625,137.4122314453125,47.585147857666016,430.5621337890625,34.673126220703125,83.29794311523438,57.59425354003906,117.99130249023438,72.32876586914062,30.634260177612305,52.525943756103516,163.325927734375,70.41309356689453,41.471656799316406,43.2222900390625,198.44937133789062,301.32415771484375,37.86171340942383,82.34039306640625
2021-08-18,128.8309326171875,49.38358688354492,136.00245666503906,47.079933166503906,424.7273254394531,34.430355072021484,82.03831481933594,56.6142578125,115.78775024414062,70.63871002197266,29.858497619628906,51.16230392456055,160.97645568847656,68.86466979980469,42.22004318237305,42.543418884277344,199.4913330078125,298.036376953125,36.89577102661133,80.59070587158203
